,Actual,RF,BP,MLP
20430,0.0,0.0,0.0,0.0
13130,0.090000003576279,0.10212163940072067,0.09172752656394173,0.10032940528559203
2084,0.0,0.0,0.0015468748880301253,0.0
7717,0.0,0.0,0.002703099932772124,0.0
25087,0.0,0.0,0.0,0.0
13096,0.090000003576279,0.10405496902763846,0.07582814191518167,0.06984259822069022
19413,0.063799992203712,0.06745667431503523,0.051926630090852355,0.06938689972739892
13735,0.049999989569187,0.054791982583701486,0.06305490530288643,0.06515278609906788
12011,0.04566665738821,0.0477786588296294,0.05034239888865383,0.06827182127950232
2111,0.020100001245737,0.024882662687450426,0.017608170079315866,0.014074425090906784
19304,0.0,0.0,0.01892844814354816,0.0037632227675152286
10321,0.0,0.0,0.0,0.03483881882055678
7477,0.0,0.0,0.0,0.03708708107945785
8251,0.042966667562723,0.05159765417377155,0.06027222566521778,0.07746251722968228
14372,0.0,0.0,0.0,0.0
8763,0.071933351457119,0.08142032660543908,0.04984467046313307,0.10767967754072888
3525,0.0,0.0,0.009138520584578702,0.0
7584,0.02000000141561,0.020701331337913693,0.025468126836593996,0.03775142986498142
14928,0.0,0.0,0.0,0.0
23109,0.0,0.0,0.012197650987763764,0.02923172745070296
21231,0.029999986290932,0.02999998629093203,0.03544947585982122,0.029982349556977483
18039,0.080000005662441,0.0806296695023774,0.09048854718480143,0.04241258553355859
5551,0.0,0.0,0.004652422919032617,0.0
5407,0.0,0.0,0.005989541755235195,0.0
6362,0.0,0.0,0.0070405363788921815,0.0044530452503263596
6070,0.0,0.0,0.0009374551299730638,0.0
7661,0.090000003576279,0.09021599709987649,0.0624420351334683,0.09757833801821064
7698,0.0059000002220273,0.01105366648174819,0.01441332241068266,0.021339660059262966
9621,0.032399993389845,0.036610995296921134,0.04053596523806685,0.038373090927771025
24238,0.0,0.0,0.0,0.008505813425924769
21658,0.0,0.0,0.0,0.0035426211123472107
4579,0.0,0.0,0.0,0.0
24026,0.033333327621222,0.03361932514235374,0.030516610776002484,0.05772612719584863
23222,0.078866668045521,0.0793383397161959,0.07316742012588556,0.06567610727123835
15448,0.080000005662441,0.08142933659255489,0.071411077951608,0.0811678185860773
4972,0.0,0.0,0.0025571839595402435,0.0
9332,0.064633332192898,0.06871099438518277,0.05747415119238647,0.07506055103423964
18735,0.0,0.0,0.0027525181131265453,0.011662246765378137
5437,0.0,0.0,0.0,0.019056300328173348
22310,0.090000003576279,0.0894743352383376,0.08364886940634092,0.09229034626472993
8608,0.0,0.0,0.0035080776331576913,0.0
1347,0.057333309203386,0.06125299949198957,0.05111681234450022,0.08033423562574787
25439,0.011000000871718,0.015326000507920956,0.024635614101911785,0.021130907502493412
6538,0.049999989569187,0.05157798651605839,0.038795376173241414,0.07300947744675618
24390,0.049999989569187,0.049507989995181516,0.0530126986370964,0.027899938653394185
13776,0.0,0.0,0.0,0.0
20431,0.0,0.0,0.0,0.0
