pred,true
[9.725897],[9.5612]
[8.875037],[8.513933]
[7.9295516],[7.434433]
[7.0522933],[6.2458334]
[6.1415267],[5.010867]
[4.996182],[3.8282]
[3.7619765],[2.6538665]
[2.6382625],[1.6212332]
[1.6215782],[0.81563336]
[0.7785641],[0.3505]
[0.18133065],[0.19639999]
[0.0610151],[0.07999998]
[0.08641759],[0.00283333]
[0.13417327],[-0.00013333]
[0.9697162],[0.16679998]
[1.4967408],[0.5030667]
[1.8555632],[0.8383333]
[2.385603],[1.5469334]
[3.1782892],[2.3262665]
[3.97005],[3.4758]
[5.273921],[4.670533]
[6.492892],[5.6204667]
[7.2104144],[7.5728]
[8.665137],[5.285333]
[6.968297],[4.8543334]
[6.6303554],[5.5331335]
[6.447067],[9.5616]
[9.699528],[10.378467]
[10.03931],[12.700133]
[12.875298],[13.3522]
[13.450196],[13.9862]
[14.496356],[14.405533]
[14.922415],[14.8015995]
[15.388157],[15.299132]
[15.69792],[15.624833]
[15.838938],[15.863267]
[15.897368],[16.0482]
[15.905912],[16.143467]
[15.790678],[16.236967]
[15.591438],[16.2681]
[15.141986],[16.2383]
[15.129984],[16.007168]
[15.192668],[16.008598]
[15.149284],[15.854434]
[15.088207],[15.652865]
[14.939982],[15.340433]
[14.707823],[14.8074]
[14.283871],[14.3272]
[13.738146],[13.772301]
[13.17624],[13.3551]
[12.602297],[10.810866]
[10.466834],[12.0926]
[10.858734],[10.6515]
[9.650337],[10.155733]
[9.069281],[6.3722334]
[6.475092],[4.9433665]
[4.8582253],[6.313767]
[4.5289307],[6.6674337]
[5.3558583],[4.444333]
[4.2816577],[4.6599665]
[3.6475344],[3.2959998]
[2.8298275],[1.9610333]
[1.8868599],[1.5136667]
[1.1226275],[0.9988667]
[0.5786339],[0.49449998]
[0.3587402],[0.16539997]
[0.27429822],[0.00783333]
[0.2369414],[-6.666667e-05]
[0.96745276],[0.0336]
[1.5685257],[0.22413334]
[1.7635087],[0.14106664]
[1.9148228],[0.20026667]
[1.9096966],[0.48926663]
[1.9979227],[0.91953343]
[2.1212063],[1.4816666]
[2.3811328],[2.4415998]
[2.9925191],[3.3751335]
[3.9198053],[5.925667]
[6.3891597],[8.4106]
[8.583126],[8.65]
[8.9993725],[8.869467]
[9.831756],[9.8128]
[10.178189],[7.615533]
[8.735479],[13.4598]
[13.445036],[13.668734]
[13.005675],[15.008867]
[15.035922],[13.717799]
[14.673908],[14.713666]
[15.575678],[14.575734]
[14.071741],[14.179]
[15.313854],[16.601267]
[16.395468],[16.841599]
[16.506025],[17.008667]
[16.716848],[17.085598]
[16.53349],[17.035666]
[16.26529],[16.967667]
[16.263983],[16.821733]
[16.359472],[16.617668]
[16.114126],[16.407133]
[15.946861],[15.982533]
[15.622601],[15.692266]
[15.307662],[15.292268]
[14.934318],[14.714533]
[14.492653],[14.2274]
[13.996286],[13.585466]
[13.357045],[12.8446665]
[12.602557],[12.073267]
[11.629871],[11.222866]
[10.603574],[10.339333]
[9.588635],[9.387733]
[8.642636],[8.324066]
[7.67621],[7.212534]
[6.757948],[6.0836]
[5.876387],[4.9094]
[4.7796593],[3.7558002]
[3.5860329],[2.6534]
[2.5196493],[1.67]
[1.5561711],[0.92126673]
[0.80797434],[0.4680667]
[0.30806],[0.24786665]
[0.17052045],[0.10659999]
[0.1661821],[0.00553333]
[0.18224165],[-0.00013333]
[0.9797231],[0.1248]
[1.5051719],[0.30849993]
[1.7617785],[0.5071667]
[2.22265],[1.3039333]
[3.4201994],[2.5518668]
[4.730045],[3.7513335]
[6.108233],[5.002267]
[7.3034477],[6.231]
[8.371906],[7.4867334]
[9.356686],[8.7048]
[10.356384],[9.861934]
[11.372162],[10.907534]
[12.414316],[11.867333]
[13.325705],[12.760932]
[14.1932955],[13.566268]
[14.966592],[14.3152]
[15.616837],[14.967533]
[16.067518],[15.542333]
[16.375273],[16.055868]
[16.617546],[16.532536]
[16.782202],[16.926268]
[16.854136],[17.185535]
[16.965036],[17.46667]
[17.010067],[17.578068]
[16.998205],[17.653868]
[16.80823],[17.661068]
[16.538885],[17.645733]
[16.508509],[17.503733]
[16.573717],[17.321665]
[16.28547],[17.156868]
[16.167738],[16.734802]
[15.943744],[16.415533]
[15.725538],[16.004534]
[15.441744],[15.373401]
[15.039018],[14.755199]
[14.587273],[14.179267]
[13.991243],[13.414333]
[13.279081],[12.629532]
[12.315483],[11.791201]
[11.320372],[10.8688]
[10.323155],[9.826734]
[9.341698],[8.7242]
[8.267646],[7.5896664]
[7.2642865],[6.3828]
[6.3486094],[5.1415]
[5.215597],[3.9409666]
[3.9718897],[2.7698]
[2.8463619],[1.7075334]
[1.8198876],[0.17003332]
[1.116778],[0.355]
[1.426511],[0.53186667]
[1.7335064],[1.2880666]
[3.0164452],[2.4620333]
[4.4593115],[3.5873668]
[5.8079004],[4.7847667]
[6.964065],[5.9956665]
[7.9594326],[7.1874]
[8.8312645],[8.380966]
[9.770861],[9.509433]
[10.853396],[10.747867]
[11.926835],[12.637501]
[12.96133],[12.345267]
[13.97279],[13.052667]
[14.624318],[13.768467]
[15.280479],[14.6133995]
[15.698769],[15.283767]
[15.996159],[16.057833]
[16.378828],[15.994368]
[16.573874],[16.317]
[16.631685],[16.608868]
[16.738558],[16.755667]
[16.746473],[16.9478]
[16.73993],[16.988733]
[16.531061],[17.101131]
[16.246368],[17.074467]
[16.197477],[16.923666]
[16.272156],[16.716469]
[16.004381],[16.4716]
[15.849737],[16.157066]
[15.603645],[15.826467]
[15.328261],[15.409]
[14.9973755],[14.881267]
[14.640238],[14.199201]
[14.122011],[13.608533]
[13.505819],[12.886667]
[12.770176],[12.106067]
[11.774361],[11.287867]
[10.732377],[10.3835335]
[9.735115],[9.453401]
[8.776003],[8.358001]
[7.80969],[7.2609997]
[6.8809857],[6.1402664]
[6.0436616],[4.9836664]
[4.943904],[3.8243332]
[3.7500675],[2.7074]
[2.6618943],[1.5873333]
[1.583287],[0.9774667]
[0.8160153],[0.5264]
[0.31206867],[0.29059997]
[0.16836426],[0.20046665]
[0.17214954],[0.01913333]
[0.1713568],[-0.00013333]
[0.9477726],[0.13926665]
[1.4714531],[0.3379333]
[1.7161845],[0.55480003]
[2.238186],[1.2951335]
[3.37689],[2.4546664]
[4.6624503],[3.5747335]
[5.847214],[4.7801337]
[7.030976],[5.9664664]
[7.9901752],[7.131867]
[8.805218],[8.2394]
[9.659356],[9.294267]
[10.67361],[10.274333]
[11.642419],[11.2246]
[12.535608],[12.069934]
[13.423447],[12.822734]
[14.224809],[13.517866]
[14.924337],[14.111867]
[15.409189],[14.667466]
[15.759566],[15.077867]
[16.016212],[15.594666]
[16.140211],[15.527066]
[16.048204],[16.259867]
[16.432201],[16.383]
[16.450853],[16.38186]
[16.402716],[16.622133]
[16.27345],[16.600733]
[15.955078],[16.560268]
[15.860941],[16.337101]
[15.963637],[16.292534]
[15.632875],[15.841367]
[15.288066],[15.706567]
[15.167969],[15.734467]
[15.040222],[15.348101]
[14.772738],[14.875401]
[14.303712],[14.694734]
[13.873563],[14.5485325]
[13.3782215],[14.036968]
[12.95159],[13.676267]
[12.159728],[13.039633]
[11.699755],[11.604966]
[10.95055],[9.9187]
[9.610692],[5.204966]
[6.429751],[3.7042336]
[4.333115],[4.6966333]
[3.589094],[3.8490667]
[2.9857588],[1.1939666]
[1.3748164],[1.0821998]
[0.54652333],[0.9900334]
[0.39292386],[0.77410007]
[0.3360134],[0.5796333]
[0.30372417],[0.3667333]
[0.2759209],[0.14249998]
[0.27543783],[0.00563333]
[0.2553928],[-6.666667e-05]
[0.8882929],[0.28756666]
[1.4014467],[1.2257665]
[2.044613],[1.5505666]
[2.7467737],[1.9891334]
[3.2756665],[1.8302001]
[3.141545],[1.8318335]
[2.9211218],[2.5871]
[3.304282],[4.5511665]
[5.1628075],[6.8080006]
[7.1676993],[5.965]
[6.709932],[9.3486]
[9.887911],[8.769166]
[8.564214],[6.6017666]
[7.469114],[10.6947]
[11.421181],[11.3645]
[10.964823],[12.294534]
[13.066984],[14.292899]
[13.5124],[14.142666]
[14.963625],[14.596434]
[15.468298],[15.055433]
[15.764112],[15.9058]
[15.758104],[13.012233]
[12.428661],[11.175033]
[10.684518],[11.495633]
[10.501257],[14.927066]
[13.539955],[15.196834]
[12.979689],[16.194399]
[14.705104],[16.1199]
[15.064327],[16.181034]
[14.674379],[16.3221]
[15.553996],[15.664365]
[15.14542],[12.913533]
[12.960537],[9.524134]
[9.399085],[14.1704]
[10.910436],[12.391733]
[10.272514],[13.442]
[11.522053],[11.786799]
[10.7526455],[12.177866]
[11.472397],[11.215066]
[10.451403],[9.9411335]
[8.841428],[6.5397334]
[6.7865224],[6.3577332]
[5.497928],[4.711467]
[4.0693283],[4.5999336]
[3.4509494],[3.1016667]
[2.5089986],[2.1485333]
[1.6220512],[1.5324665]
[1.0910257],[1.1361333]
[0.82007504],[0.80960006]
[0.6426853],[0.5345]
[0.45894495],[0.2190333]
[0.42713383],[0.03576666]
[0.38060212],[-6.666666e-05]
[1.0748245],[0.31786668]
[1.6757945],[0.5438333]
[2.2088187],[0.694]
[2.490349],[1.5231665]
[2.659152],[1.6790335]
[2.8275568],[4.2183666]
[4.859398],[4.1937]
[5.188848],[5.6169333]
[6.7086],[7.235234]
[7.7493653],[8.903367]
[9.70601],[9.968933]
[10.506656],[11.5391]
[11.6335335],[10.7719345]
[10.232739],[10.329134]
[10.440441],[10.706134]
[10.418081],[9.4613]
[9.874516],[12.9315]
[12.519714],[15.466033]
[14.034797],[15.896033]
[14.625981],[14.913865]
[14.497163],[15.488633]
[14.960235],[16.176466]
[15.195896],[16.690199]
[15.525443],[16.825998]
[15.718836],[16.477465]
[15.617373],[16.395367]
[15.543631],[16.340666]
[15.48403],[15.3926]
[14.443321],[16.8738]
[14.030094],[14.528866]
[12.636297],[12.505265]
[11.909815],[12.562666]
[11.23513],[11.391133]
[10.074179],[12.020433]
[10.392299],[11.507333]
[9.943526],[9.858867]
[8.778961],[8.924832]
[7.998141],[7.4626336]
[6.9446073],[7.9678335]
[6.765824],[8.619033]
[7.0518746],[7.6456]
[6.69237],[6.178867]
[5.8275065],[4.3065333]
[4.4806066],[4.6238003]
[3.8846595],[3.0379333]
[2.792722],[2.4775667]
[1.8875821],[1.4708667]
[1.0692434],[1.1969999]
[0.6562456],[0.5924]
[0.4330158],[0.08729999]
[0.35367116],[0.0277]
[0.469542],[6.666667e-05]
[1.2706407],[0.46373335]
[1.75663],[2.1258667]
[2.5954921],[1.8017335]
[2.9279947],[2.1392002]
[3.1582477],[3.4568]
[3.5980022],[3.3040667]
[3.7789059],[4.1052]
[4.319837],[4.7542334]
[4.986715],[3.3209667]
[4.371833],[5.824633]
[5.298284],[8.065734]
[6.632288],[6.7540336]
[6.577085],[9.224367]
[8.500956],[9.9097]
[9.240848],[9.611899]
[8.959566],[3.1646667]
[6.341171],[6.3382]
[6.1545334],[3.9888332]
[4.829247],[2.3129]
[3.3081608],[1.7582334]
[2.2960112],[4.886867]
[2.6588235],[10.7561]
[6.4128127],[10.522333]
[7.859712],[4.6431]
[5.892417],[15.125499]
[12.314287],[16.730333]
[12.829298],[16.936333]
[14.5928755],[16.135468]
[14.754045],[15.429933]
[15.079679],[12.371766]
[13.822666],[14.061733]
[14.53726],[13.2486]
[13.791734],[12.483067]
[13.137299],[11.894366]
[11.969405],[12.4628]
[11.212046],[6.3296337]
[7.683204],[6.3757663]
[6.142031],[9.383733]
[7.3687434],[5.248034]
[5.609959],[4.398733]
[4.3389444],[1.3853334]
[2.2736874],[2.1991668]
[1.3385639],[3.479167]
[1.7760711],[3.1820333]
[2.3123932],[1.2531999]
[1.6233292],[0.7589667]
[1.0347154],[0.2892333]
[0.65274036],[0.07183333]
[0.3851418],[0.00296667]
[0.26312202],[0.1513333]
[1.1148602],[0.47566673]
[1.6970898],[0.69806665]
[2.3558006],[1.3446667]
[3.5482662],[2.3011]
[4.374443],[3.2867]
[5.2769957],[4.3553996]
[6.2380786],[5.422567]
[7.2590804],[6.5115004]
[7.8443193],[7.558]
[8.772115],[8.5857]
[9.676732],[9.5651655]
[10.72075],[10.462899]
[11.644687],[11.266033]
[12.35309],[12.018867]
[13.2852335],[12.607033]
[13.919831],[13.2348]
[14.632375],[13.796934]
[14.975252],[14.265933]
[15.339041],[14.684433]
[15.483812],[15.077066]
[15.550041],[15.381732]
[15.726319],[15.555066]
[15.834442],[15.837532]
[15.885286],[15.987467]
[15.619323],[16.135067]
[15.413786],[16.425734]
[15.243987],[16.079332]
[15.205261],[9.467467]
[11.925797],[17.126865]
[14.870447],[15.401465]
[13.849344],[15.9736]
[14.732391],[15.191801]
[14.398508],[13.724667]
[13.382038],[10.234532]
[10.689096],[14.943532]
[12.559454],[12.715601]
[10.661862],[13.582668]
[12.277788],[11.5858]
[10.274389],[9.3484]
[8.772083],[9.173667]
[8.143371],[7.6572666]
[6.9790683],[5.4236665]
[5.5210466],[3.3535335]
[3.6369884],[2.868]
[2.2871244],[2.500333]
[1.4026625],[1.7035334]
[0.83850086],[1.1599333]
[0.57375205],[0.8963334]
[0.4419884],[0.6968]
[0.38820633],[0.42443335]
[0.51614845],[0.10973331]
[0.50160503],[0.00496667]
[0.31495354],[0.04686666]
[1.0824009],[0.2796]
[1.5690345],[0.46596673]
[1.9565417],[0.7171334]
[2.5423825],[1.2026999]
[2.9894097],[2.2490003]
[3.7685258],[2.9747]
[4.52517],[3.9088001]
[5.4478602],[4.8984]
[6.3763723],[5.9098334]
[7.0273824],[7.0510664]
[7.9732585],[7.9676]
[8.7176695],[9.059234]
[9.746383],[9.387333]
[9.932314],[11.243601]
[11.396301],[10.962466]
[10.97941],[11.562499]
[12.93947],[13.660434]
[14.134878],[13.914667]
[14.761485],[14.889]
[15.477708],[15.770566]
[15.341293],[16.087]
[15.343942],[10.149568]
[11.962729],[9.9608]
[9.889828],[12.961133]
[10.998357],[12.848133]
[10.672834],[8.453834]
[8.779149],[5.7796]
[7.136708],[7.0498667]
[6.592245],[8.120067]
[6.64263],[8.131467]
[6.665953],[3.7869334]
[5.191337],[1.6140667]
[3.0272505],[2.1805665]
[1.8949851],[3.6214]
[1.7368484],[3.2009003]
[1.8224006],[7.3081336]
[4.349378],[2.4467998]
[3.1125915],[3.1663668]
[2.2809355],[7.567034]
[3.8595798],[10.644966]
[7.7088084],[3.711967]
[4.845111],[2.445567]
[2.5667975],[1.6521332]
[1.3419733],[2.5108335]
[1.1691505],[1.9207667]
[1.254059],[1.0031333]
[1.0616151],[0.7237334]
[0.94409513],[0.7324667]
[0.8886107],[0.3198]
[0.78730726],[1.0609999]
[0.86169827],[0.9569334]
[0.92050874],[0.5484667]
[0.88337016],[0.0488]
[0.7224025],[0.14096665]
[1.2924155],[0.24206668]
[1.7724891],[0.37296662]
[2.6394188],[1.178]
[4.1220336],[2.4588335]
[5.2185526],[3.6236]
[6.294027],[4.8542]
[7.2935705],[6.093367]
[8.408356],[7.3138003]
[9.191092],[8.507199]
[10.332971],[9.650533]
[11.370083],[10.710667]
[12.619524],[11.669333]
[13.5347595],[12.527101]
[14.2905035],[13.333567]
[15.053606],[14.078667]
[15.769972],[14.795734]
[16.27599],[15.364833]
[16.591871],[15.795199]
[16.835506],[16.3064]
[16.964106],[16.585335]
[17.014795],[16.868301]
[17.14637],[17.185266]
[17.197382],[17.4634]
[17.184797],[17.525267]
[17.114565],[17.507267]
[17.093838],[17.682001]
[17.03799],[17.486868]
[16.994877],[17.267933]
[16.791767],[17.100134]
[16.607805],[16.7286]
[16.406578],[16.290401]
[16.22552],[15.907466]
[15.965473],[15.429133]
[15.643831],[14.927]
[15.223787],[14.202849]
[14.707986],[13.517401]
[14.077768],[12.767301]
[13.183168],[11.916699]
[12.201555],[11.005266]
[11.102087],[10.004467]
[9.865],[8.942333]
[8.7442875],[7.849334]
[7.707901],[6.6652336]
[6.7060323],[5.463033]
[5.59298],[4.244233]
[4.376056],[3.0654333]
[3.1915176],[1.9763668]
[2.1094277],[1.0845333]
[1.0919651],[0.48483333]
[0.37734103],[0.22856666]
[0.09661189],[0.13193332]
[0.0822452],[0.0304]
[0.09603962],[0.13299999]
[0.87989545],[0.24246667]
[1.4609255],[0.31993333]
[2.294888],[1.1047333]
[3.8251097],[2.3794668]
[5.021073],[3.528]
[6.1420736],[4.7387667]
[7.1179013],[5.9532332]
[8.18244],[7.1418667]
[8.856918],[8.317634]
[9.994876],[9.440367]
[10.977737],[10.473967]
[12.225565],[11.4402]
[13.134046],[12.313666]
[13.921207],[13.118933]
[14.7248],[13.851267]
[15.461878],[14.480067]
[15.987861],[15.095667]
[16.326017],[15.5625]
[16.592663],[16.002966]
[16.734667],[16.402233]
[16.804682],[16.7154]
[16.937372],[16.9716]
[16.979956],[17.172102]
[16.995699],[17.172565]
[16.915724],[17.218]
[16.900164],[17.2059]
[16.813208],[17.1048]
[16.771753],[16.996532]
[16.562067],[16.608232]
[16.332241],[16.391333]
[16.089855],[16.0457]
[15.870007],[15.655733]
[15.579262],[15.045866]
[15.18696],[14.528099]
[14.681046],[13.8955]
[14.086477],[13.0969]
[13.356981],[12.300567]
[12.294868],[11.482833]
[11.245909],[10.6429]
[10.222046],[9.658033]
[9.161166],[8.5820675]
[8.155579],[7.5295997]
[7.2195],[6.3726335]
[6.2096486],[5.228167]
[5.0582013],[4.074167]
[3.8847802],[2.9431667]
[2.796497],[1.9039999]
[1.7542846],[1.0595332]
[0.84985244],[0.47796667]
[0.3136334],[0.23833333]
[0.08831945],[0.13559997]
[0.08136669],[0.0294]
[0.10654435],[0.12746665]
[0.7991313],[0.249]
[1.422063],[0.3631]
[2.2775612],[1.0924666]
[3.7848046],[2.3329332]
[5.1012645],[3.4848332]
[6.2130656],[4.6955333]
[7.123855],[5.9178996]
[8.184212],[7.1250334]
[9.015849],[8.285667]
[10.074454],[9.388066]
[11.114445],[10.4038]
[12.309809],[11.3557005]
[13.2217045],[12.267034]
[14.088372],[13.076366]
[14.883883],[13.7662325]
[15.555868],[14.435567]
[16.03327],[15.062567]
[16.38066],[15.534767]
[16.651855],[15.984335]
[16.843122],[16.414568]
[16.902924],[16.695034]
[16.996817],[17.000835]
[17.042793],[17.194267]
[17.056383],[17.2566]
[17.000853],[17.230234]
[17.00256],[17.2736]
[16.936207],[17.0828]
[16.81846],[16.921299]
[16.583296],[16.712103]
[16.359158],[16.4326]
[16.126364],[16.118267]
[15.893031],[15.619132]
[15.561855],[15.212833]
[15.218689],[14.653767]
[14.835234],[14.021966]
[14.295976],[13.281499]
[13.602663],[12.5268]
[12.685603],[11.721968]
[11.701065],[10.759367]
[10.641494],[9.8217]
[9.435568],[8.7901]
[8.373617],[7.6947]
[7.4173117],[6.515233]
[6.390125],[5.3624]
[5.2782736],[4.190933]
[4.0919795],[3.0349002]
[2.992966],[1.9744334]
[1.9255456],[1.0976667]
[0.95016015],[0.49196666]
[0.34606123],[0.23796669]
[0.0983544],[0.14376666]
[0.08541748],[0.0345]
[0.0993652],[-0.00013333]
[0.8518877],[0.11249999]
[1.4567765],[0.23163334]
[1.7564797],[0.3315]
[2.7416375],[1.0767001]
[4.0786695],[2.3679998]
[5.2071533],[3.5130334]
[6.340944],[4.7279334]
[7.2866054],[5.955]
[8.322119],[7.1634]
[9.178682],[8.319867]
[10.2239895],[9.4366665]
[11.309086],[10.4818]
[12.502357],[11.425067]
[13.427156],[12.331333]
[14.317509],[13.1456]
[15.093773],[13.884068]
[15.74429],[14.572599]
[16.20669],[15.137534]
[16.51223],[15.574266]
[16.748228],[16.034]
[16.916773],[16.431232]
[16.968977],[16.771935]
[17.08069],[16.916868]
[17.093554],[17.133667]
[17.107304],[17.218533]
[17.042961],[17.194733]
[17.051632],[17.190733]
[16.964043],[17.124832]
[16.849451],[16.974167]
[16.62606],[16.632235]
[16.397802],[16.429636]
[16.183945],[16.089869]
[15.958129],[15.670166]
[15.648502],[15.171232]
[15.301623],[14.581201]
[14.904048],[14.0412]
[14.384708],[13.304899]
[13.720308],[12.601767]
[12.806412],[11.779699]
[11.891533],[10.951667]
[10.85189],[9.937267]
[9.678066],[8.856534]
[8.631569],[7.8194337]
[7.674134],[6.6641674]
[6.624508],[5.4712667]
[5.495578],[4.2837]
[4.310326],[3.1178]
[3.184444],[2.0416667]
[2.0990672],[1.1351666]
[1.0661281],[0.5034]
[0.38402334],[0.23376666]
[0.08764693],[0.13986664]
[0.06884024],[0.04149999]
[0.08556941],[6.666667e-05]
[0.14153641],[-0.00013333]
[0.9641963],[0.11369999]
[1.5779561],[0.2379]
[1.8590745],[0.3713333]
[2.9155447],[1.0823]
[4.0986724],[2.3727]
[5.246426],[3.5097666]
[6.3258457],[4.7031994]
[7.2812114],[5.887767]
[8.2690325],[7.047933]
[9.09452],[8.181634]
[10.13773],[9.263967]
[11.199233],[10.270633]
[12.364538],[11.196333]
[13.299385],[12.041767]
[14.175339],[12.7872]
[14.942239],[13.472001]
[15.57155],[14.133199]
[16.03641],[14.734633]
[16.37762],[15.234167]
[16.634321],[15.657866]
[16.818123],[16.027666]
[16.881296],[16.269499]
[16.965242],[16.484467]
[16.980173],[16.785168]
[16.987906],[16.882198]
[16.931858],[16.935934]
[16.92273],[16.878033]
[16.835869],[16.851168]
[16.7217],[16.715166]
[16.511986],[16.4619]
[16.299543],[16.2552]
[16.055576],[15.954764]
[15.802216],[15.489467]
[15.439833],[15.017967]
[15.010785],[14.397799]
[14.591843],[13.948266]
[14.021057],[13.332701]
[13.344648],[12.507267]
[12.39708],[11.762233]
[11.464958],[10.832533]
[10.470222],[9.888367]
[9.350609],[8.832999]
[8.369819],[7.7644005]
[7.463513],[6.6171665]
[6.4981184],[5.4622335]
[5.3883657],[4.261067]
[4.2087913],[3.1073332]
[3.1029718],[2.0451334]
[2.044457],[1.1555666]
[1.0375487],[0.53099996]
[0.3912554],[0.23773335]
[0.09475759],[0.14909998]
[0.0679014],[0.04403333]
[0.0803636],[0.0002]
[0.1400609],[0.16573331]
[0.9993217],[0.46306673]
[1.6731505],[0.684]
[2.5623767],[1.2880666]
[3.7465668],[2.2993333]
[4.782058],[3.2737331]
[5.6926074],[4.4373336]
[6.669455],[5.507933]
[7.6284823],[6.679066]
[8.524695],[7.6325336]
[9.403873],[8.6656]
[10.515228],[9.606133]
[11.601032],[10.5241]
[12.466957],[11.331933]
[13.316874],[12.0344]
[14.068844],[12.706367]
[14.747776],[13.5984]
[15.409043],[14.139934]
[15.784141],[14.5191]
[16.071543],[15.005667]
[16.275883],[15.2817]
[16.357061],[15.636633]
[16.483715],[15.939466]
[16.5272],[16.025833]
[16.531527],[15.908633]
[16.403059],[16.024532]
[16.360933],[16.035332]
[16.275846],[15.781833]
[16.080751],[15.833034]
[15.93157],[15.696767]
[15.590787],[15.646866]
[15.420761],[15.410666]
[15.168521],[15.083834]
[14.8854885],[14.555634]
[14.385387],[13.940433]
[13.903158],[13.140767]
[13.140383],[12.543367]
[12.365259],[11.893366]
[11.496305],[10.992967]
[10.589622],[10.114067]
[9.637121],[9.308368]
[8.648569],[8.360133]
[7.806531],[7.3357]
[6.96582],[6.1673665]
[6.0079308],[4.9064]
[4.8289914],[3.8539002]
[3.648081],[2.7853332]
[2.584072],[2.0202334]
[1.6567291],[1.2804999]
[0.88031316],[0.6951333]
[0.42471388],[0.36273333]
[0.19369063],[0.19969997]
[0.14601374],[0.04336666]
[0.14516029],[-0.0002]
[0.18185818],[0.12856668]
[0.9859812],[0.32943326]
[1.6416968],[0.48320007]
[2.5810905],[1.069]
[3.8214748],[2.2293003]
[4.9181743],[3.2825]
[5.873153],[4.4065332]
[6.688679],[5.5416336]
[7.6838584],[6.661866]
[8.445047],[7.7706337]
[9.452705],[8.840799]
[10.534124],[9.8435335]
[11.678285],[10.741633]
[12.57126],[11.563933]
[13.473904],[12.3634]
[14.299843],[13.062029]
[15.007069],[13.735534]
[15.551334],[14.3132]
[15.941607],[14.795466]
[16.271204],[15.252999]
[16.499224],[15.607865]
[16.597506],[15.9464]
[16.71604],[16.066032]
[16.760618],[16.282133]
[16.749147],[16.436901]
[16.690756],[16.299831]
[16.666819],[16.502068]
[16.590578],[16.3951]
[16.505407],[16.392033]
[16.277077],[16.084433]
[16.050587],[15.781133]
[15.750762],[15.215768]
[15.340607],[15.141634]
[15.015113],[14.6187]
[14.553562],[14.083334]
[14.098528],[13.577633]
[13.503603],[13.119066]
[12.830045],[12.399667]
[11.911702],[11.931467]
[11.140467],[10.841332]
[10.287292],[7.832]
[7.8298717],[8.563601]
[7.94898],[7.5214]
[6.9514074],[6.4221334]
[6.198836],[5.2558]
[5.064751],[4.139867]
[3.9368966],[2.9115334]
[2.7801263],[2.0244668]
[1.8050375],[1.1971667]
[0.931342],[0.5759667]
[0.39678323],[0.31166664]
[0.128463],[0.17766665]
[0.0868856],[0.04913333]
[0.09605446],[0.00013333]
[0.15968415],[0.12563333]
[0.86850256],[0.26043332]
[1.4471824],[0.43680003]
[2.3570209],[0.99810004]
[3.654246],[2.1486]
[4.813001],[3.2049668]
[5.830527],[4.3447]
[6.6589713],[5.4985332]
[7.6613374],[6.6330333]
[8.419447],[7.716867]
[9.406035],[8.7851]
[10.498827],[9.826834]
[11.642627],[10.735267]
[12.504986],[11.526234]
[13.379271],[12.3019]
[14.185557],[13.040168]
[14.889566],[13.633934]
[15.424604],[14.1974]
[15.81147],[14.702767]
[16.130562],[15.118534]
[16.370924],[15.502001]
[16.469221],[15.791]
[16.588535],[15.951936]
[16.621199],[16.1007]
[16.61892],[16.220432]
[16.565845],[16.225935]
[16.558363],[16.3741]
[16.472946],[16.329498]
[16.363928],[16.138334]
[16.135666],[15.837034]
[15.872574],[15.460935]
[15.420436],[15.128432]
[15.011526],[15.0162]
[14.834389],[14.678732]
[14.308088],[14.251]
[14.028113],[13.786332]
[13.4118595],[13.012466]
[12.826132],[12.181634]
[11.921973],[11.435634]
[11.019774],[10.6436]
[10.10915],[9.6687]
[9.015318],[8.6181]
[8.049039],[7.639934]
[7.2403603],[6.6245337]
[6.333948],[5.5968003]
[5.3261657],[4.3757668]
[4.1990814],[2.0439]
[2.3681703],[1.7177]
[1.3471575],[1.2278]
[0.7535245],[0.60516673]
[0.39565444],[0.29863328]
[0.14832333],[0.17919996]
[0.10412121],[0.04849999]
[0.11304647],[0.00033333]
[0.1786904],[0.12466665]
[0.9440266],[0.26043332]
[1.6064216],[0.441]
[2.5818377],[1.0209999]
[3.7483528],[2.1808333]
[4.8883886],[3.2360332]
[5.880511],[4.3693337]
[6.7307053],[5.5128665]
[7.7293315],[6.6552]
[8.495127],[7.7588005]
[9.484885],[8.825633]
[10.569263],[9.850699]
[11.702261],[10.774767]
[12.585884],[11.565867]
[13.476555],[12.3126335]
[14.269193],[13.023967]
[14.961933],[13.626066]
[15.498978],[14.191]
[15.885724],[14.636432]
[16.197992],[15.014335]
[16.417746],[15.325867]
[16.495953],[15.6605]
[16.608782],[15.963635]
[16.633917],[16.198067]
[16.648256],[16.2453]
[16.600454],[16.359434]
[16.587595],[16.5045]
[16.51837],[16.404533]
[16.406366],[16.259932]
[16.210909],[16.0293]
[15.967567],[15.673034]
[15.673229],[15.387099]
[15.3118305],[14.831666]
[14.827067],[14.7217]
[14.42606],[14.258232]
[13.972307],[13.531367]
[13.401644],[12.815166]
[12.673088],[12.128966]
[11.781156],[11.319233]
[10.902987],[10.493934]
[10.01068],[9.626767]
[8.974957],[8.6019335]
[8.0284605],[6.8373]
[6.7480907],[6.4118667]
[6.0694222],[5.4447]
[5.1361213],[4.275]
[4.079488],[3.1577]
[3.0454848],[2.1213334]
[2.0320196],[1.2459999]
[1.0680676],[0.6330334]
[0.47278914],[0.2965666]
[0.17455089],[0.18056665]
[0.09632331],[0.06339999]
[0.09238434],[0.00066667]
