DATETIME,true,pred_org,pred_trend,pred_seasonal,pred_residual,ramp_true,ramp_org,ramp_trend,ramp_seasonal,ramp_residual,ramp_stl
2019-10-24 12:00:00,16.802698135375998,16.599833,16.2903,0.00303392,0.23560464,False,False,False,True,False,False
2019-10-24 12:15:00,16.885866641998298,16.554674,16.300175,-0.00163789,0.22898187,False,False,False,True,False,False
2019-10-24 12:30:00,16.760034561157298,16.534517,16.319262,-0.00076248,0.23070894,False,False,False,True,False,False
2019-10-24 12:45:00,16.5605664253235,16.43595,16.210941,-0.00151066,0.22642104,False,False,False,True,False,False
2019-10-24 13:00:00,16.4182658195496,16.277908,16.000961,-0.00311746,0.2197143,False,False,False,True,False,False
2019-10-24 13:15:00,16.1751661300659,16.047226,15.637224,-0.00929959,0.20696762,False,False,False,True,False,False
2019-10-24 13:30:00,15.9986667633057,15.724528,15.25132,-0.01288144,0.19969596,False,False,False,True,False,False
2019-10-24 13:45:00,16.3251657485962,15.348542,14.778484,-0.01590846,0.1926184,False,False,False,True,False,False
2019-10-24 14:00:00,16.9086003303527,14.901523,14.31114,-0.01623268,0.19079684,True,False,False,False,False,False
2019-10-24 14:15:00,11.3780002593994,14.3586235,13.735912,-0.01641384,0.18849391,True,True,True,True,True,True
2019-10-24 14:30:00,6.368599891662599,11.529063,11.274614,-0.04076296,0.05147263,True,True,True,True,True,True
2019-10-24 14:45:00,4.2265334129334,7.6599574,8.236241,-0.06705208,-0.09251226,True,True,True,True,True,True
2019-10-24 15:00:00,7.9936670064926,5.1071053,5.5859694,-0.08481634,-0.0774314,True,True,True,True,True,True
2019-10-24 15:15:00,3.6304666996003,5.4347186,5.521674,-0.07904635,0.03846635,True,True,True,True,True,True
2019-10-24 15:30:00,2.77823287248612,4.111864,3.6390638,-0.09883879,-0.07814543,True,True,True,True,True,True
2019-10-24 15:45:00,10.3478004932404,2.5293717,2.5852327,-0.10924394,-0.2467687,True,True,True,True,True,True
2019-10-24 16:00:00,9.0156662464141,7.533399,4.494614,-0.0824289,-0.02105473,True,True,True,True,True,True
2019-10-24 16:15:00,7.0660332441331,6.6514525,5.1372085,-0.08959277,0.03621538,True,False,False,False,True,False
2019-10-24 16:30:00,3.40643322467806,6.0435147,4.5110445,-0.10035999,0.00480278,True,True,True,True,True,True
2019-10-24 16:45:00,2.09039980173111,3.7773101,2.8297653,-0.1176912,-0.19172831,True,True,True,True,True,True
2019-10-24 17:00:00,2.06420004367828,2.0299191,1.8382136,-0.12507547,-0.38700247,True,True,True,False,True,True
2019-10-24 17:15:00,3.3497332930565102,1.1002381,1.4730874,-0.12779997,-0.50100434,True,True,True,False,True,True
2019-10-24 17:30:00,2.63706654310226,1.2521105,1.6420594,-0.12389471,-0.46141088,True,False,False,False,False,False
2019-10-24 17:45:00,1.16939988732339,1.1884873,1.7408793,-0.1297019,-0.44838423,True,True,False,False,True,False
2019-10-24 18:00:00,0.93040005862713,0.6887722,1.4887183,-0.13502346,-0.5411343,True,True,False,False,True,False
2019-10-24 18:15:00,0.32420002669096,0.45447138,1.3483325,-0.13883899,-0.6252277,True,True,False,False,True,False
2019-10-24 18:30:00,0.112933319061995,0.19280264,1.1783558,-0.14372109,-0.7209956,True,True,False,False,True,False
2019-10-24 18:45:00,0.0057333330623806,0.1125271,1.1003515,-0.14655434,-0.7859557,True,True,False,False,False,False
2019-10-25 06:00:00,0.075133327394724,0.13386941,1.0669163,-0.14873926,-0.8040193,True,True,True,True,True,True
2019-10-25 06:15:00,0.455199994146824,0.8332026,1.3176663,-0.0875773,-0.5967552,True,True,True,True,True,True
2019-10-25 06:30:00,1.03166672587395,1.576631,1.8577838,-0.07151063,-0.494268,True,True,True,True,True,True
2019-10-25 06:45:00,1.58073320984841,2.1711621,2.36525,-0.07535045,-0.41428053,True,True,True,True,True,True
2019-10-25 07:00:00,1.34746652841568,2.9548767,2.7746673,-0.08786614,-0.3263889,True,True,False,True,True,False
2019-10-25 07:15:00,1.70366656780243,3.1250672,2.8469572,-0.09599744,-0.25520402,True,False,False,True,True,False
2019-10-25 07:30:00,4.39193332195285,3.1569688,2.9594023,-0.05315025,-0.12614752,True,True,True,True,True,True
2019-10-25 07:45:00,5.9623330831528,5.5340295,4.0523734,-0.0330957,0.05572583,True,True,True,True,True,True
2019-10-25 08:00:00,6.9222664833068,7.4129953,5.7548656,-0.02963577,0.18655168,False,True,True,True,True,True
2019-10-25 08:15:00,7.9136667251587,8.1927,7.032398,-0.02415676,0.22428678,False,False,True,True,True,True
2019-10-25 08:30:00,8.7858667373657,9.089456,8.004213,-0.02148192,0.22854777,False,False,False,True,False,False
2019-10-25 08:45:00,9.8597326278687,9.942661,8.818816,-0.057137,0.26546067,False,False,False,True,False,False
2019-10-25 09:00:00,10.6919989585877,10.991559,9.6716,-0.038295,0.24915533,False,False,False,True,True,False
2019-10-25 09:15:00,11.6057999134064,11.713538,10.302319,-0.02987511,0.21077152,False,False,False,True,True,False
2019-10-25 09:30:00,12.1538004875183,12.651991,11.1347,-0.02028386,0.19907536,False,False,False,True,False,False
2019-10-25 09:45:00,12.9470000267029,13.231152,11.72444,-0.02140257,0.18241309,False,False,False,False,False,False
2019-10-25 10:00:00,13.3563327789307,13.926824,12.410114,-0.02147262,0.18049982,False,False,False,True,False,False
2019-10-25 10:15:00,13.9916672706604,14.277676,12.740866,-0.02844138,0.16522703,False,False,False,True,False,False
2019-10-25 10:30:00,14.595666885376,14.892248,13.373338,-0.0234936,0.17803083,False,False,False,True,False,False
2019-10-25 10:45:00,14.924599647522,14.83592,13.784913,-0.02403079,0.17723998,False,False,False,True,False,False
2019-10-25 11:00:00,15.2242007255554,15.537201,14.266993,-0.01571092,0.19198804,False,False,False,True,False,False
2019-10-25 11:15:00,15.5822668075561,15.706058,14.492339,-0.01302724,0.19129404,False,False,False,True,False,False
2019-10-25 11:30:00,15.9332003593444,15.897058,15.000658,-0.00866102,0.19817115,False,False,False,True,False,False
2019-10-25 11:45:00,16.342333316803,16.088444,15.317207,-0.00455485,0.2057571,False,False,False,True,False,False
2019-10-25 12:00:00,17.0906004905701,16.12633,15.500962,-0.00414181,0.21341883,False,False,False,True,False,False
2019-10-25 12:15:00,14.7255334854126,15.884417,15.401757,-0.00704238,0.21357955,False,False,False,True,True,False
2019-10-25 12:30:00,15.9855341911316,15.04597,14.77088,-0.02016477,0.14919625,False,False,False,True,True,False
2019-10-25 12:45:00,16.2536659240723,15.5969095,15.056639,-0.00971198,0.18761234,False,False,False,True,True,False
2019-10-25 13:00:00,16.1156005859375,15.731936,15.098142,-0.00361332,0.2005339,False,False,False,True,False,False
2019-10-25 13:15:00,15.8380327224731,15.681496,14.964103,-0.00603639,0.19270155,False,False,False,True,False,False
2019-10-25 13:30:00,15.4660992622375,15.450463,14.691333,-0.01017782,0.17945972,False,False,False,True,False,False
2019-10-25 13:45:00,15.0916004180908,15.148691,14.349099,-0.01444736,0.17089297,False,False,False,True,False,False
2019-10-25 14:00:00,14.5690999031067,14.658206,13.884778,-0.0170394,0.15904571,False,False,False,True,False,False
2019-10-25 14:15:00,14.1630005836487,14.152014,13.247778,-0.02358992,0.13666297,False,False,False,True,False,False
2019-10-25 14:30:00,13.5281000137328,13.654125,12.760121,-0.02589892,0.13159285,False,False,False,True,False,False
2019-10-25 14:45:00,12.8528666496276,13.052492,12.100754,-0.03031485,0.11998717,False,False,False,True,False,False
2019-10-25 15:00:00,12.12553358078,12.479132,11.485937,-0.03453903,0.11596228,False,False,False,True,False,False
2019-10-25 15:15:00,11.4840662479401,11.678452,10.605138,-0.04309954,0.10942711,False,False,False,True,False,False
2019-10-25 15:30:00,10.656733751297,10.882269,9.86081,-0.04972291,0.12613316,False,False,False,True,False,False
2019-10-25 15:45:00,9.7540991306306,9.863075,8.958079,-0.05773921,0.14204256,True,False,False,True,False,False
2019-10-25 16:00:00,5.7898665666581,8.827475,7.963667,-0.06640479,0.14895706,True,True,True,True,True,True
2019-10-25 16:15:00,6.4880664348603005,6.1104527,5.4429307,-0.09154917,0.02150159,True,True,True,True,True,True
2019-10-25 16:30:00,2.00836664438248,5.2306027,4.6867466,-0.0963756,-0.04664116,True,True,True,True,True,True
2019-10-25 16:45:00,1.15143331885338,2.998937,2.647053,-0.11248155,-0.28203595,True,True,True,True,True,True
2019-10-25 17:00:00,0.359366655349732,1.3480036,1.6938357,-0.11569135,-0.5270677,True,True,True,False,True,True
2019-10-25 17:15:00,0.149799976497888,0.3780706,1.1401591,-0.11899544,-0.7315068,True,True,True,False,True,True
2019-10-25 17:30:00,0.081466641277075,0.16601819,0.94697046,-0.1198235,-0.8062107,True,True,True,False,False,False
2019-10-25 17:45:00,0.061233326792717,0.20893672,0.9322505,-0.12040712,-0.8126203,True,True,False,False,False,False
2019-10-25 18:00:00,0.039033331908285,0.3541796,1.0264063,-0.12210695,-0.7967509,True,True,False,False,False,False
2019-10-25 18:15:00,0.0137666667578742,0.3698859,1.0701802,-0.12912725,-0.7982578,True,False,False,False,False,False
2019-10-26 06:15:00,0.162999972701072,0.31545788,1.0829349,-0.13588582,-0.79107875,True,True,True,True,True,True
2019-10-26 06:30:00,0.63633334636689,1.1708877,1.4786264,-0.08476226,-0.5730378,True,True,True,True,True,True
2019-10-26 06:45:00,1.44053333997726,1.8160992,2.0394802,-0.07406281,-0.4831162,True,True,True,False,True,True
2019-10-26 07:00:00,2.88939994573593,2.5071902,2.5923011,-0.07706352,-0.39785606,True,True,True,False,True,True
2019-10-26 07:15:00,1.5626663863659,4.3595114,3.526611,-0.0809257,-0.22164653,True,True,True,True,True,True
2019-10-26 07:30:00,2.31146657466885,3.661512,3.4671872,-0.10331462,-0.16591837,True,True,False,True,True,False
2019-10-26 07:45:00,4.2326666116714105,4.038332,3.596248,-0.10786854,-0.05959268,True,True,True,False,True,True
2019-10-26 08:00:00,6.4806668758392,5.5523763,4.5626698,-0.10721685,0.07355754,True,True,True,False,True,True
2019-10-26 08:15:00,7.5288007259369,7.4546103,6.239392,-0.10847916,0.23760782,True,True,True,False,True,True
2019-10-26 08:30:00,9.4202001094818,8.525447,7.6116867,-0.10980843,0.2973296,True,True,True,False,True,True
2019-10-26 08:45:00,10.5163333415985,10.477488,9.063225,-0.09552614,0.3102479,False,True,True,False,False,False
2019-10-26 09:00:00,11.4846665859222,11.484691,10.178417,-0.08541973,0.28461736,False,False,False,True,False,False
2019-10-26 09:15:00,12.4066658020019,12.553718,11.033521,-0.07386346,0.257388,False,False,False,True,False,False
2019-10-26 09:30:00,13.243332862854,13.443887,11.91399,-0.05256088,0.23987721,False,False,False,True,False,False
2019-10-26 09:45:00,13.9731998443604,14.339693,12.695986,-0.00893585,0.21624409,False,False,False,True,False,False
2019-10-26 10:00:00,14.5728673934937,15.08115,13.411613,-0.00640096,0.21510752,False,False,False,True,False,False
2019-10-26 10:15:00,15.1572666168212,15.633779,13.899113,-0.00177042,0.21158129,False,False,False,True,False,False
2019-10-26 10:30:00,15.7020010948181,16.051592,14.3818035,0.0017492,0.221681,False,False,False,True,False,False
2019-10-26 10:45:00,16.1894669532776,16.385,14.918938,0.00538467,0.22989883,False,False,False,True,False,False
2019-10-26 11:00:00,16.4923992156982,16.603512,15.548237,0.00838442,0.23642434,False,False,False,True,False,False
2019-10-26 11:15:00,16.8226017951966,16.700584,15.792413,0.00635754,0.2345977,False,False,False,True,False,False
2019-10-26 11:30:00,17.0620670318604,16.78485,16.24583,0.00811923,0.24038042,False,False,False,True,False,False
2019-10-26 11:45:00,17.1352009773254,16.831148,16.561197,0.01022807,0.2442391,False,False,False,True,False,False
2019-10-26 12:00:00,17.2138667106628,16.858694,16.690447,0.01163954,0.24650025,False,False,False,True,False,False
2019-10-26 12:15:00,17.1989331245423,16.819595,16.686342,0.00545517,0.24084316,False,False,False,True,False,False
2019-10-26 12:30:00,17.1226010322571,16.79402,16.672503,0.00528076,0.24057217,False,False,False,True,False,False
2019-10-26 12:45:00,17.008032321930003,16.717455,16.559742,0.00399038,0.23707582,False,False,False,True,False,False
2019-10-26 13:00:00,16.7938342094421,16.603058,16.365126,-0.00056511,0.22963865,False,False,False,True,False,False
2019-10-26 13:15:00,16.5694999694824,16.38917,16.060303,-0.00112276,0.2207103,False,False,False,True,False,False
2019-10-26 13:30:00,16.1515345573425,16.096708,15.714248,-0.00401326,0.21397297,False,False,False,True,False,False
2019-10-26 13:45:00,15.7607998847962,15.73597,15.210936,-0.01079427,0.20158945,False,False,False,True,False,False
2019-10-26 14:00:00,15.2977008819581,15.352305,14.664673,-0.01937188,0.19070171,False,False,False,True,False,False
2019-10-26 14:15:00,14.7287335395812,14.926984,13.955202,-0.02815907,0.1729209,False,False,False,True,False,False
2019-10-26 14:30:00,14.2379336357117,14.44911,13.342169,-0.03411303,0.1655897,False,False,False,True,False,False
2019-10-26 14:45:00,13.5304999351502,13.949762,12.660377,-0.03839305,0.1564814,False,False,False,False,False,False
2019-10-26 15:00:00,12.8151001930237,13.358299,11.981076,-0.0428817,0.15026917,False,False,False,True,False,False
2019-10-26 15:15:00,11.965999364853,12.6388035,11.064497,-0.05174825,0.14313917,False,False,False,True,False,False
2019-10-26 15:30:00,11.0287666320802,11.7329235,10.245489,-0.05927803,0.15371726,False,False,False,True,False,False
2019-10-26 15:45:00,10.156533241272,10.602268,9.223204,-0.0689161,0.16703711,False,False,False,True,False,False
2019-10-26 16:00:00,9.192866563797,9.558521,8.325764,-0.07676636,0.18086956,True,False,False,True,False,False
2019-10-26 16:15:00,7.6687333583831006,8.468157,7.1696115,-0.08835247,0.15850405,True,True,True,True,True,True
2019-10-26 16:30:00,6.9951333999634,7.153729,5.970027,-0.09942318,0.07972695,True,True,True,False,True,True
2019-10-26 16:45:00,5.803900361061,6.403265,5.1155815,-0.10591774,-0.01400129,True,False,True,False,True,True
2019-10-26 17:00:00,4.714700102806,5.4561586,4.289535,-0.11276506,-0.12464334,True,True,True,False,True,True
2019-10-26 17:15:00,3.27820020914078,4.3202395,3.3925917,-0.12304951,-0.24483489,True,True,True,False,True,True
2019-10-26 17:30:00,2.3737333416938697,2.9378796,2.4211316,-0.13330387,-0.37856358,True,True,True,False,True,True
2019-10-26 17:45:00,1.06690004467964,1.8132589,1.7570195,-0.14018248,-0.49295276,True,True,True,False,True,True
2019-10-26 18:00:00,0.417399972677228,0.7421773,1.2818933,-0.14845969,-0.6290733,True,True,True,False,True,True
2019-10-26 18:15:00,0.204766668379307,0.23604152,1.057795,-0.15655152,-0.7737418,True,True,True,False,True,True
2019-10-26 18:30:00,0.0623999815434216,0.13695109,1.0407001,-0.1612777,-0.8279948,True,True,False,False,False,False
2019-10-26 18:45:00,0.0005999999702908,0.14692089,1.0516099,-0.16563068,-0.8438835,True,True,False,False,False,False
2019-10-27 05:45:00,-0.0001333333348156,0.18350753,1.0408062,-0.1698371,-0.8425685,True,True,True,True,True,True
2019-10-27 06:00:00,0.049033332616091,0.98857486,1.3127893,-0.09395333,-0.6311127,True,True,True,True,True,True
2019-10-27 06:15:00,0.45966668426991,1.5084124,1.8350737,-0.07908721,-0.5544999,True,True,True,True,False,False
2019-10-27 06:30:00,0.91986668109894,1.899393,2.2721682,-0.08053003,-0.4907549,True,True,True,False,True,True
2019-10-27 06:45:00,1.41253340244293,2.3956993,2.6454043,-0.08784424,-0.39662957,True,True,False,False,True,False
2019-10-27 07:00:00,2.51003378629685,2.7894142,2.9402359,-0.09913306,-0.28132266,True,True,False,False,True,False
2019-10-27 07:15:00,3.8835332393646,3.5839236,3.4399269,-0.11368231,-0.1206819,True,True,True,False,True,True
2019-10-27 07:30:00,3.8078330755233,4.9534445,4.336854,-0.12308364,0.07128198,True,True,True,False,True,True
2019-10-27 07:45:00,4.63416659832,5.3454785,4.7824473,-0.13046353,0.18118106,True,False,False,False,True,False
2019-10-27 08:00:00,4.3265329599381,6.0335145,5.2765565,-0.13070415,0.24398942,True,False,False,False,True,False
2019-10-27 08:15:00,5.2415333986282,5.6541715,5.184539,-0.13232298,0.23449619,True,False,False,False,False,False
2019-10-27 08:30:00,5.8390332460403,6.257405,5.520351,-0.12248312,0.2410167,True,False,False,True,False,False
2019-10-27 08:45:00,7.9286999702454,6.5940943,5.915663,-0.10315482,0.21647902,True,True,True,True,False,False
2019-10-27 09:00:00,7.9515669345855,8.178383,7.0556574,-0.0805119,0.21175958,False,True,True,True,True,True
2019-10-27 09:15:00,7.3055999279022,7.941202,7.333679,-0.0831054,0.1317422,False,False,False,False,True,False
2019-10-27 09:30:00,8.235132932663,8.142017,7.3098965,-0.07876436,0.09296216,True,False,False,False,True,False
2019-10-27 09:45:00,9.8287663459778,8.404089,7.6405773,-0.07339251,0.12661625,True,False,False,False,True,False
2019-10-27 10:00:00,11.6645328998566,9.416504,8.450237,-0.06865399,0.14702024,True,False,False,False,False,False
2019-10-27 10:15:00,12.0077674388885,10.963776,9.472613,-0.0603705,0.13419951,False,False,False,False,True,False
2019-10-27 10:30:00,13.6211671829224,11.346611,10.066475,-0.0550193,0.10195458,True,False,False,True,True,False
2019-10-27 10:45:00,10.941666841507,12.605993,10.9374895,-0.04424173,0.12146953,True,False,False,True,True,False
2019-10-27 11:00:00,11.4362332820892,10.821822,10.244255,-0.05420633,0.04278749,True,False,False,True,True,False
2019-10-27 11:15:00,13.9444007873536,11.452913,10.491777,-0.04996483,0.05915986,True,False,False,True,True,False
2019-10-27 11:30:00,14.3933997154235,12.653957,11.522757,-0.0339375,0.12025805,False,False,False,True,True,False
2019-10-27 11:45:00,15.4617333412171,13.098038,12.136053,-0.02803046,0.1326358,False,False,False,True,True,False
2019-10-27 12:00:00,13.4835662841797,13.919794,12.782224,-0.01995681,0.15620215,False,False,False,True,True,False
2019-10-27 12:15:00,12.8075659275055,12.579329,12.116284,-0.03101473,0.09226343,False,False,False,True,True,False
2019-10-27 12:30:00,12.4698004722595,12.209868,11.785436,-0.03484055,0.07381168,False,False,False,False,True,False
2019-10-27 12:45:00,13.2968664169312,11.696489,11.533411,-0.03495386,0.07022257,False,False,False,False,True,False
2019-10-27 13:00:00,12.364899635315,11.736774,11.581496,-0.03165299,0.08264264,False,False,False,False,True,False
2019-10-27 13:15:00,10.5754663944244,11.820158,11.507952,-0.03240837,0.0699915,True,False,False,True,True,False
2019-10-27 13:30:00,13.2394001483917,10.517928,10.636881,-0.04130079,0.02123253,True,True,False,True,True,False
2019-10-27 13:45:00,13.1126999855042,12.421312,11.591381,-0.02992703,0.10126241,False,True,False,True,True,False
2019-10-27 14:00:00,11.8404002189637,11.355459,11.190834,-0.03012778,0.08347695,False,False,False,True,True,False
2019-10-27 14:15:00,12.6807987689971,11.289669,10.931488,-0.03578994,0.0501699,False,False,False,True,True,False
2019-10-27 14:30:00,13.3537659645081,11.725429,11.076981,-0.03263037,0.07821353,True,False,False,False,True,False
2019-10-27 14:45:00,8.929066181182801,12.006231,11.239988,-0.02998811,0.09748693,True,True,True,True,True,True
2019-10-27 15:00:00,6.7324665784836,9.247121,9.260607,-0.05185758,-0.02257971,True,True,True,True,True,True
2019-10-27 15:15:00,7.8000667095185,7.084275,7.464442,-0.06975962,-0.04418443,False,True,True,True,True,True
2019-10-27 15:30:00,8.7489328384399,6.6683965,6.8415427,-0.07161509,0.05409168,True,False,False,False,True,False
2019-10-27 15:45:00,5.2042665481568,6.98403,6.551079,-0.07020493,0.11639906,True,True,True,True,True,True
2019-10-27 16:00:00,3.846400141716,5.7913733,5.077305,-0.08090729,0.02880026,True,True,True,True,True,True
2019-10-27 16:15:00,6.6156665086746,4.0213194,3.5570672,-0.09656923,-0.12947674,True,True,True,True,True,True
2019-10-27 16:30:00,5.0211668014526,4.3736286,3.5475755,-0.09283139,-0.12146883,True,False,False,False,True,False
2019-10-27 16:45:00,3.25676685571674,4.08063,3.0655215,-0.0968688,-0.15792154,True,True,True,False,True,True
2019-10-27 17:00:00,2.66183316707611,2.8931115,2.2595925,-0.10345124,-0.2653644,True,True,True,False,True,True
2019-10-27 17:15:00,1.79966655373574,2.0216966,1.7036476,-0.10708226,-0.38318878,True,True,True,False,True,True
2019-10-27 17:30:00,1.02993342280388,1.3044854,1.4107782,-0.10804455,-0.5022641,True,True,True,False,True,True
2019-10-27 17:45:00,0.65263324975968,0.9305465,1.2730435,-0.10809074,-0.6244046,True,True,False,False,True,False
2019-10-27 18:00:00,0.64329999685287,0.8607106,1.231334,-0.107908,-0.70323473,True,False,False,False,False,False
2019-10-27 18:15:00,0.330866657197476,0.8451507,1.2256988,-0.11179279,-0.73209244,True,False,False,False,False,False
2019-10-27 18:30:00,0.070799988694489,0.8002206,1.1711907,-0.11453326,-0.7603664,True,False,False,False,False,False
2019-10-27 18:45:00,0.0074999998323619,0.71763694,1.1385244,-0.1182649,-0.7930417,True,False,False,False,False,False
2019-10-28 06:15:00,0.198399975895878,0.6772506,1.1249827,-0.12321804,-0.80173254,True,True,True,True,True,True
2019-10-28 06:30:00,0.55806668102741,1.5436611,1.3970455,-0.03687614,-0.5963935,True,True,True,True,True,True
2019-10-28 06:45:00,1.52433335781097,2.071971,1.9098336,-0.0309705,-0.5261801,True,True,True,True,True,True
2019-10-28 07:00:00,2.60723334550857,2.758847,2.45307,-0.03557381,-0.4547451,True,True,True,False,True,True
2019-10-28 07:15:00,3.8215668201447,4.5840564,3.5158274,-0.03655736,-0.27181286,True,True,True,True,True,True
2019-10-28 07:30:00,5.0772666931153,5.81853,4.859747,-0.056049,-0.0782692,True,True,True,True,True,True
2019-10-28 07:45:00,6.332466840744,7.2426853,6.238458,-0.0707425,0.10795744,True,True,True,True,True,True
2019-10-28 08:00:00,7.560833215713499,8.369576,7.4510093,-0.0236229,0.21139528,True,False,True,True,True,True
2019-10-28 08:15:00,8.759199857711799,9.425213,8.403054,-0.00886215,0.22304986,False,False,False,True,False,False
2019-10-28 08:30:00,9.9017996788024,10.5282135,9.466743,-0.01193303,0.25814015,False,False,False,True,False,False
2019-10-28 08:45:00,11.0192000865936,11.584696,10.353882,-0.0160764,0.26883814,False,False,False,True,False,False
2019-10-28 09:00:00,12.0197999477387,12.603378,11.242545,0.00057381,0.23757882,False,False,False,True,False,False
2019-10-28 09:15:00,12.9097995758057,13.557625,11.959323,0.00332324,0.22409447,False,False,False,True,False,False
2019-10-28 09:30:00,13.786867618560802,14.388283,12.758335,0.00021021,0.22536236,False,False,False,True,False,False
2019-10-28 09:45:00,14.6213335990906,15.103784,13.462042,0.00406118,0.2232149,False,False,False,True,False,False
2019-10-28 10:00:00,15.2840662002563,15.7186575,14.106393,0.00900184,0.22732162,False,False,False,True,False,False
2019-10-28 10:15:00,15.8625993728638,16.157722,14.835509,0.00701304,0.22570588,False,False,False,True,False,False
2019-10-28 10:30:00,16.153399944305498,16.532167,15.348095,0.0119148,0.23867722,False,False,False,True,False,False
2019-10-28 10:45:00,16.870068073272698,16.678156,15.6667595,0.01245452,0.23938815,False,False,False,True,False,False
2019-10-28 11:00:00,17.5289344787598,16.916338,16.188566,0.01764169,0.25325435,False,False,False,True,False,False
2019-10-28 11:15:00,16.1846661567688,16.89655,16.550045,0.0126669,0.2531798,False,False,False,True,False,False
2019-10-28 11:30:00,17.7982664108276,16.50974,16.389402,-0.00232412,0.21864027,False,False,False,True,True,False
2019-10-28 11:45:00,17.695799827575698,17.048294,16.831615,0.01516084,0.26879418,False,False,False,True,True,False
2019-10-28 12:00:00,17.8505344390869,17.013609,16.937847,0.01812066,0.2633559,False,False,False,True,False,False
2019-10-28 12:15:00,17.96413230896,17.029104,16.956697,0.01185799,0.2583831,False,False,False,True,False,False
2019-10-28 12:30:00,17.8462681770324,17.008305,16.942083,0.0125315,0.25947562,False,False,False,False,False,False
2019-10-28 12:45:00,17.125733375549302,16.914244,16.826532,0.01131733,0.25358713,False,False,False,True,False,False
2019-10-28 13:00:00,17.3647680282593,16.633028,16.50481,0.00239928,0.23340388,False,False,False,True,False,False
2019-10-28 13:15:00,17.1192646026611,16.518251,16.254192,-0.00258593,0.23511098,False,False,False,True,False,False
2019-10-28 13:30:00,16.703332901001,16.288092,15.90649,-0.00823636,0.2278129,False,False,False,True,False,False
2019-10-28 13:45:00,16.2291679382324,16.035528,15.466319,-0.01341768,0.21742748,False,False,False,True,False,False
2019-10-28 14:00:00,15.720899581909102,15.736743,14.956492,-0.01626045,0.20671289,False,False,False,True,False,False
2019-10-28 14:15:00,15.228000164032,15.383391,14.287432,-0.0224335,0.18903285,False,False,False,True,False,False
2019-10-28 14:30:00,14.5899996757508,14.99477,13.684294,-0.025782,0.17993546,False,False,False,True,False,False
2019-10-28 14:45:00,13.9896674156189,14.510585,12.989741,-0.03006698,0.16738276,False,False,False,True,False,False
2019-10-28 15:00:00,13.2089672088623,13.99855,12.341602,-0.03425016,0.15897517,False,False,False,True,False,False
2019-10-28 15:15:00,12.3602995872498,13.3047695,11.430191,-0.04381999,0.14612676,False,False,False,True,False,False
2019-10-28 15:30:00,11.4593670368194,12.343996,10.617722,-0.05211148,0.14950241,False,False,False,True,False,False
2019-10-28 15:45:00,10.4402332305908,11.25924,9.644092,-0.06136058,0.16231202,False,False,False,True,False,False
2019-10-28 16:00:00,9.4488997459412,10.152895,8.755853,-0.06975499,0.18274494,False,False,False,True,False,False
2019-10-28 16:15:00,8.4090669155121,8.976852,7.5860143,-0.08175291,0.17424975,False,False,False,True,True,False
2019-10-28 16:30:00,7.2059662342071,7.9239697,6.629714,-0.09020664,0.12798722,True,False,True,False,True,True
2019-10-28 16:45:00,6.0305000543594,6.7860136,5.5015783,-0.09953468,0.02972038,True,False,True,False,True,True
2019-10-28 17:00:00,4.6844334602356,5.8442197,4.6561866,-0.10675146,-0.08374743,True,True,True,False,True,True
2019-10-28 17:15:00,3.6029999256134,4.579719,3.6632566,-0.11760177,-0.21718173,True,True,True,False,True,True
2019-10-28 17:30:00,1.99913328886032,3.3449194,2.7545598,-0.12848048,-0.34712154,True,True,True,False,True,True
2019-10-28 17:45:00,0.89533334970474,1.9542513,1.8663564,-0.1394745,-0.49671072,True,True,True,False,True,True
2019-10-28 18:00:00,0.45256665349006,0.77560717,1.2999607,-0.1473086,-0.662722,True,True,True,False,True,True
2019-10-28 18:15:00,0.133733309805394,0.2491579,1.0510005,-0.15622918,-0.78501076,True,True,True,False,True,True
2019-10-28 18:30:00,0.082833325490355,0.12309772,0.99608624,-0.16236265,-0.8520679,True,True,False,False,False,False
2019-10-28 18:45:00,0.0041666661491036,0.15869069,1.0401129,-0.16695379,-0.84875995,True,True,False,False,False,False
2019-10-29 06:15:00,0.2243666667491159,0.19193086,1.0387392,-0.17181356,-0.84425265,True,True,True,True,True,True
2019-10-29 06:30:00,0.59063336253166,1.0963016,1.3410064,-0.09257282,-0.62579256,True,True,True,True,True,True
2019-10-29 06:45:00,1.55189988017082,1.7002792,1.9413161,-0.07661745,-0.53704447,True,True,True,True,True,True
2019-10-29 07:00:00,2.62293332815171,2.473745,2.5681307,-0.07744445,-0.4541127,True,True,True,False,True,True
2019-10-29 07:15:00,3.8312668800354,4.3580537,3.6454883,-0.08045198,-0.27454734,True,True,True,False,True,True
2019-10-29 07:30:00,5.0697330236436,5.8023806,4.9597015,-0.0895073,-0.08197866,True,True,True,False,True,True
2019-10-29 07:45:00,6.2938332557678,7.240745,6.3550224,-0.09806244,0.1074052,True,True,True,False,True,True
2019-10-29 08:00:00,7.4904665946961,8.383649,7.5691957,-0.10305761,0.22133534,True,False,True,False,True,True
2019-10-29 08:15:00,8.6292328834534,9.4089365,8.417365,-0.11050741,0.27139014,False,False,False,False,True,False
2019-10-29 08:30:00,9.7200000286103,10.482688,9.390627,-0.11002003,0.2914273,False,False,False,False,False,False
2019-10-29 08:45:00,10.781533241272,11.526104,10.326556,-0.10035868,0.28729492,False,False,False,True,False,False
