True,Predicted
0.06633333,0
0.23246668,0
0.35973334,0
1.5103999,0
2.6861336,[1.5067135]
3.8679333,[5.2175794]
5.0952,[8.3283825]
6.3231335,[9.555039]
7.5385327,[10.919814]
8.7062,[11.787581]
9.8127,[12.785152]
10.843034,[13.620135]
11.778567,[14.440168]
12.704767,[15.138999]
13.495033,[15.73539]
14.232734,[16.207977]
14.8475,[16.60343]
15.410234,[16.901396]
15.876634,[17.104033]
16.383701,[17.245327]
16.661167,[17.3314]
16.984867,[17.374645]
17.094534,[17.385883]
17.252565,[17.342922]
17.313332,[17.281542]
17.199,[17.225183]
17.152433,[17.111784]
17.09,[16.94812]
16.9098,[16.870577]
16.740366,[16.760645]
16.3084,[16.667063]
15.978333,[16.552782]
15.454933,[16.41997]
14.924567,[16.25516]
14.267466,[16.059694]
13.649,[15.803018]
12.947734,[15.508073]
12.114934,[15.166155]
11.3007,[14.702352]
10.400067,[14.048117]
9.428567,[13.376003]
8.303567,[12.65907]
7.1541343,[11.660034]
6.0279,[10.635357]
4.8206334,[9.497087]
3.6244333,[8.30767]
2.5158331,[6.9314847]
1.5404665,[5.5165224]
0.7861334,[3.6709507]
0.3224,[2.0908542]
0.16146664,[0.8408996]
0.03496666,[0.31218636]
-0.00059999997,[0.10108101]
0.0,[0.02169139]
0.0,[0.00768005]
0.0,[-0.0007145]
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
-0.00013333333,0
0.0,0
0.05846667,0
0.27546662,0
0.44050005,0
1.5194666,0
2.6608334,[1.4705697]
3.8115,[5.173768]
4.9937663,[8.162249]
6.1700997,[9.350163]
7.3079,[10.6521845]
8.426534,[11.461963]
9.4761,[12.448428]
10.458834,[13.263559]
11.3262005,[14.104806]
12.147934,[14.801739]
12.912533,[15.4074]
13.612567,[15.898465]
14.168366,[16.312363]
14.694135,[16.624533]
15.1298,[16.845154]
15.533167,[17.002508]
15.906234,[17.104242]
16.257933,[17.165493]
16.427967,[17.193941]
16.637033,[17.172422]
16.857533,[17.125051]
16.7205,[17.081646]
16.707466,[16.954596]
16.5999,[16.801641]
16.3732,[16.740633]
16.115067,[16.634573]
15.922733,[16.530916]
15.534999,[16.415201]
15.286267,[16.27674]
14.6912,[16.125895]
14.008266,[15.954993]
13.269867,[15.702898]
12.571401,[15.376134]
11.908434,[14.99531]
11.1182995,[14.505204]
10.261933,[13.845372]
9.235066,[13.151616]
8.166467,[12.434907]
7.0588336,[11.493958]
5.9177,[10.48172]
4.7371335,[9.376803]
3.5487335,[8.20868]
2.4672666,[6.855056]
1.5122665,[5.461888]
0.77000004,[3.661697]
0.31746665,[2.1207902]
0.15626663,[0.8898519]
0.039133325,[0.3633304]
-0.00026666667,[0.14676921]
0.0,[0.05526951]
0.0,[0.03694312]
0.0,[0.03158901]
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0892,0
0.26746666,0
0.4582667,0
1.4494001,0
2.5726,[1.2032641]
3.6894665,[4.4206223]
4.8504667,[7.769898]
6.017133,[8.907874]
7.127466,[10.342104]
8.203466,[11.042077]
9.305266,[12.068308]
10.248933,[12.844291]
11.1312,[13.717473]
12.0152,[14.428137]
12.755134,[15.06802]
13.378599,[15.583527]
13.976199,[16.025202]
14.548667,[16.368708]
15.136066,[16.613497]
15.7126,[16.797728]
16.012335,[16.926693]
16.244598,[17.007816]
16.4878,[17.049332]
16.6772,[17.040426]
5.6047997,[17.001394]
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.114833355,0
0.28179994,0
0.43900004,0
1.3757666,0
2.6421332,[3.2813156]
3.8494334,[6.4258986]
5.090833,[8.110216]
6.3030667,[9.469245]
7.4870667,[10.356197]
8.625934,[11.3908]
9.707933,[12.169591]
10.735134,[13.045904]
11.663867,[13.80885]
12.528333,[14.506465]
13.311,[15.09826]
13.986701,[15.596146]
14.501765,[16.018034]
15.1548,[16.3381]
15.660666,[16.573465]
16.084633,[16.751354]
16.460533,[16.870302]
16.5759,[16.947847]
16.819967,[16.991564]
16.953434,[17.00132]
16.955467,[16.973486]
17.018566,[16.878798]
17.005966,[16.647234]
17.095034,[16.524956]
16.691566,[16.526846]
16.393166,[16.471441]
15.996234,[16.39759]
15.836567,[16.296589]
15.459001,[16.169373]
14.915167,[16.014605]
14.3744335,[15.835763]
13.6682005,[15.597178]
13.0735,[15.2892275]
12.354967,[14.919314]
11.4935665,[14.431706]
10.58,[13.786624]
9.5612,[13.054232]
8.513933,[12.373178]
7.434433,[11.499817]
6.2458334,[10.568974]
5.010867,[9.498889]
3.8282,[8.324698]
2.6538665,[7.0360155]
1.6212332,[5.694167]
0.81563336,[4.0626597]
0.3505,[2.5545816]
0.19639999,[1.1492226]
0.07999998,[0.49692458]
0.0028333336,[0.22228089]
0.0,[0.08944719]
0.0,[0.05586251]
0.0,[0.05142174]
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
-0.00013333333,0
0.0,0
0.16679998,0
0.5030667,0
0.8383333,0
1.5469334,0
2.3262665,[2.7127218]
3.4758,[4.910194]
4.670533,[6.8298182]
5.6204667,[8.148928]
7.5728,[8.826117]
5.285333,[10.303504]
4.8543334,[8.564168]
5.5331335,[8.283335]
9.5616,[7.6224756]
10.378467,[10.546826]
12.700133,[11.184827]
13.3522,[13.500766]
13.9862,[14.436423]
14.405533,[15.205216]
14.8015995,[15.712214]
15.299132,[16.06863]
15.624833,[16.32456]
15.863267,[16.482306]
16.0482,[16.550024]
16.143467,[16.545856]
16.236967,[16.46556]
16.2681,[16.32429]
16.2383,[16.07046]
16.007168,[15.913291]
16.008598,[15.844661]
15.854434,[15.766307]
15.652865,[15.699674]
15.340433,[15.619275]
14.8074,[15.495514]
14.3272,[15.320368]
13.772301,[15.100216]
13.3551,[14.815859]
10.810866,[14.487204]
12.0926,[13.426114]
10.6515,[13.307643]
10.155733,[12.553392]
6.3722334,[11.969754]
4.9433665,[9.420139]
6.313767,[8.184253]
6.6674337,[7.6268535]
4.444333,[7.8203177]
4.6599665,[6.578154]
3.2959998,[6.243832]
1.9610333,[5.1593175]
1.5136667,[3.6922677]
0.9988667,[2.6392226]
0.49449998,[1.4874629]
0.16539997,[0.6961552]
0.007833333,[0.3146808]
0.0,[0.09959243]
0.0,[0.03006373]
0.0,[0.02038216]
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
-6.666667e-05,0
0.0336,0
0.22413334,0
0.14106664,0
0.20026667,0
0.48926663,0
0.91953343,[0.38645288]
1.4816666,[0.82391816]
2.4415998,[1.5865147]
3.3751335,[2.7986343]
5.925667,[4.486914]
8.4106,[7.671996]
8.65,[10.151882]
8.869467,[11.001822]
9.8128,[11.792943]
7.615533,[12.268373]
13.4598,[11.228936]
13.668734,[14.056625]
15.008867,[14.688629]
13.717799,[15.628228]
14.713666,[15.908077]
14.575734,[16.237078]
14.179,[15.975144]
16.601267,[16.083805]
16.841599,[16.59918]
17.008667,[16.80868]
17.085598,[16.87852]
17.035666,[16.824425]
16.967667,[16.631235]
16.821733,[16.494427]
16.617668,[16.463894]
16.407133,[16.363148]
15.982533,[16.249556]
15.692266,[16.114477]
15.292268,[15.95547]
14.714533,[15.771893]
14.2274,[15.5618]
13.585466,[15.301832]
12.8446665,[14.959595]
12.073267,[14.555282]
11.222866,[14.028636]
10.339333,[13.379125]
9.387733,[12.64636]
8.324066,[11.919965]
7.212534,[11.023601]
6.0836,[10.058427]
4.9094,[9.013036]
3.7558002,[7.89006]
2.6534,[6.607518]
1.67,[5.2359266]
0.92126673,[3.5521975]
0.4680667,[2.2344368]
0.24786665,[1.015993]
0.10659999,[0.37100095]
0.0055333334,[0.1339655]
0.0,[0.03982465]
0.0,[0.00517444]
0.0,[-0.00334948]
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
-0.00013333333,0
0.0,0
0.1248,0
0.30849993,0
0.5071667,0
1.3039333,0
2.5518668,[3.384312]
3.7513335,[6.6810727]
5.002267,[8.264059]
6.231,[9.742899]
7.4867334,[10.571368]
8.7048,[11.672155]
9.861934,[12.441398]
10.907534,[13.341463]
11.867333,[14.127557]
12.760932,[14.830154]
13.566268,[15.422772]
14.3152,[15.903751]
14.967533,[16.29804]
15.542333,[16.60261]
16.055868,[16.825113]
16.532536,[16.984928]
16.926268,[17.092606]
17.185535,[17.15738]
17.46667,[17.195898]
17.578068,[17.199505]
17.653868,[17.156536]
17.661068,[17.036154]
17.645733,[16.824007]
17.503733,[16.684078]
17.321665,[16.672403]
17.156868,[16.59548]
16.734802,[16.510853]
16.415533,[16.410406]
16.004534,[16.284647]
15.373401,[16.144655]
14.755199,[15.954541]
14.179267,[15.724743]
13.414333,[15.422163]
12.629532,[15.055566]
11.791201,[14.578198]
10.8688,[13.981674]
9.826734,[13.311531]
8.7242,[12.613667]
7.5896664,[11.735598]
6.3828,[10.769704]
5.1415,[9.707761]
3.9409666,[8.526359]
2.7698,[7.2223544]
1.7075334,[5.855606]
0.0,[4.198981]
0.0,[2.5955174]
0.0,[1.2084407]
0.0,[0.45502412]
0.0,[0.15047841]
0.0,[0.03292404]
0.0,[-0.00058197]
0.0,[-0.00311343]
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.17003332,0
0.355,0
0.53186667,0
1.2880666,0
2.4620333,[3.5316477]
3.5873668,[6.5978923]
4.7847667,[7.9939585]
5.9956665,[9.404307]
7.1874,[10.184087]
8.380966,[11.225052]
9.509433,[11.943198]
10.747867,[12.907908]
12.637501,[13.724313]
12.345267,[14.579223]
13.052667,[15.197141]
13.768467,[15.682104]
14.6133995,[16.073896]
15.283767,[16.384893]
16.057833,[16.599688]
15.994368,[16.803596]
16.317,[16.932177]
16.608868,[16.99116]
16.755667,[17.022032]
16.9478,[17.007864]
16.988733,[16.95022]
17.101131,[16.821768]
17.074467,[16.599035]
16.923666,[16.453106]
16.716469,[16.443182]
16.4716,[16.37303]
16.157066,[16.287682]
15.826467,[16.185623]
15.409,[16.053137]
14.881267,[15.893949]
14.199201,[15.717393]
13.608533,[15.472616]
12.886667,[15.147416]
12.106067,[14.760233]
11.287867,[14.255768]
10.3835335,[13.615178]
9.453401,[12.89898]
8.358001,[12.164092]
7.2609997,[11.288274]
6.1402664,[10.313257]
4.9836664,[9.295634]
3.8243332,[8.156121]
2.7074,[6.897871]
1.5873333,[5.547074]
0.9774667,[3.7315247]
0.5264,[2.3668697]
0.29059997,[1.1322528]
0.20046665,[0.4390139]
0.01913333,[0.19136688]
0.0,[0.07159226]
0.0,[0.0181937]
0.0,[0.00910982]
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
-0.00013333333,0
0.0,0
0.13926665,0
0.3379333,0
0.55480003,0
1.2951335,0
2.4546664,[3.055133]
3.5747335,[6.3039575]
4.7801337,[7.8653836]
5.9664664,[9.27752]
7.131867,[10.086703]
8.2394,[11.069865]
9.294267,[11.756291]
10.274333,[12.665166]
11.2246,[13.430877]
12.069934,[14.166867]
12.822734,[14.788979]
13.517866,[15.319617]
14.111867,[15.757674]
14.667466,[16.09656]
15.077867,[16.351221]
15.594666,[16.531199]
15.527066,[16.6364]
16.259867,[16.638704]
16.383,[16.751703]
16.38186,[16.797998]
16.622133,[16.750055]
16.600733,[16.659185]
16.560268,[16.47136]
16.337101,[16.334898]
16.292534,[16.335234]
15.841367,[16.248358]
15.706567,[16.100563]
15.734467,[16.015278]
15.348101,[15.940995]
14.875401,[15.825835]
14.694734,[15.654769]
14.5485325,[15.444491]
14.036968,[15.209193]
13.676267,[14.957721]
13.039633,[14.577737]
11.604966,[14.206019]
9.9187,[13.725492]
5.204966,[12.939122]
3.7042336,[10.281882]
4.6966333,[8.626505]
3.8490667,[7.7553773]
1.1939666,[6.5937486]
1.0821998,[4.03007]
0.9900334,[2.4707701]
0.77410007,[1.5911849]
0.5796333,[0.8525557]
0.3667333,[0.48629564]
0.14249998,[0.28511813]
0.0056333337,[0.15913476]
0.0,[0.0853854]
0.0,[0.04536728]
0.0,[0.02467487]
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
-6.666667e-05,0
0.28756666,0
1.2257665,0
1.5505666,0
1.9891334,0
1.8302001,[3.6740868]
1.8318335,[3.8453138]
2.5871,[3.4061463]
4.5511665,[3.5922825]
6.8080006,[5.6737905]
5.965,[8.255698]
9.3486,[7.954382]
8.769166,[10.954421]
6.6017666,[10.144279]
10.6947,[9.412127]
11.3645,[12.090878]
12.294534,[12.665637]
14.292899,[13.956806]
14.142666,[14.749149]
14.596434,[15.521475]
15.055433,[16.026957]
15.9058,[16.294415]
13.012233,[16.41384]
11.175033,[15.192264]
11.495633,[13.463479]
14.927066,[13.278882]
15.196834,[14.236837]
16.194399,[14.442462]
16.1199,[14.934205]
16.181034,[15.323316]
16.3221,[15.334226]
15.664365,[15.607043]
12.913533,[15.660463]
9.524134,[14.831342]
14.1704,[12.361712]
12.391733,[13.31669]
13.442,[12.659326]
11.786799,[13.177574]
12.177866,[12.790944]
11.215066,[13.071518]
9.9411335,[12.523852]
6.5397334,[11.487267]
6.3577332,[9.76416]
4.711467,[8.548926]
4.5999336,[6.6865797]
3.1016667,[6.0223126]
2.1485333,[4.6000648]
1.5324665,[3.061781]
1.1361333,[2.1547422]
0.80960006,[1.3209856]
0.5345,[0.71724576]
0.2190333,[0.3775057]
0.03576666,[0.1792452]
0.0,[0.06915922]
0.0,[0.01873779]
0.0,[-0.01743056]
0.0,[-0.02552058]
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
-6.666666e-05,0
0.0,0
0.31786668,0
0.5438333,0
0.694,0
1.5231665,[0.9468052]
1.6790335,[1.5835813]
4.2183666,[2.6064098]
4.1937,[5.586206]
5.6169333,[6.590934]
7.235234,[8.113532]
8.903367,[9.480286]
9.968933,[11.268852]
11.5391,[12.283353]
10.7719345,[13.394795]
10.329134,[12.705293]
10.706134,[12.464347]
9.4613,[12.3193655]
12.9315,[12.037551]
15.466033,[13.398057]
15.896033,[14.762919]
14.913865,[15.465724]
15.488633,[15.663829]
16.176466,[15.879545]
16.690199,[16.0843]
16.825998,[16.219965]
16.477465,[16.298758]
16.395367,[16.237738]
16.340666,[16.130865]
15.3926,[16.053593]
16.8738,[15.680443]
14.528866,[15.440824]
12.505265,[14.870511]
12.562666,[14.252903]
11.391133,[13.735318]
12.020433,[12.950467]
11.507333,[12.749219]
9.858867,[12.310647]
8.924832,[11.49751]
7.4626336,[10.735368]
7.9678335,[9.654595]
8.619033,[9.386825]
7.6456,[9.385994]
6.178867,[9.075908]
4.3065333,[8.261426]
4.6238003,[7.0002713]
3.0379333,[6.609447]
2.4775667,[5.016957]
1.4708667,[3.6787126]
1.1969999,[2.5966012]
0.5924,[1.6744353]
0.08729999,[0.93319017]
0.027699998,[0.38786504]
0.0,[0.14880112]
0.0,[0.0741746]
0.0,[0.03986239]
0.0,[0.00835638]
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
6.666667e-05,0
0.46373335,[0.20188309]
2.1258667,[0.3322497]
1.8017335,[1.2861725]
2.1392002,[2.562538]
3.4568,[3.3462846]
3.3040667,[4.223315]
4.1052,[4.7549076]
4.7542334,[5.1630883]
3.3209667,[5.822634]
5.824633,[5.1515746]
8.065734,[6.2156763]
6.7540336,[7.555848]
9.224367,[7.3077316]
9.9097,[9.600516]
9.611899,[10.494792]
3.1646667,[10.793687]
6.3382,[8.084602]
3.9888332,[8.639495]
2.3129,[6.485188]
1.7582334,[5.1267447]
4.886867,[3.7314966]
10.7561,[3.1968114]
10.522333,[5.6728873]
4.6431,[8.048645]
15.125499,[6.267837]
16.730333,[11.46009]
16.936333,[13.69804]
16.135468,[14.995612]
15.429933,[15.67763]
12.371766,[16.019455]
14.061733,[15.707867]
13.2486,[15.789095]
12.483067,[15.5886545]
11.894366,[15.2199745]
12.4628,[14.618806]
6.3296337,[14.032493]
6.3757663,[11.421458]
9.383733,[10.458552]
5.248034,[10.484609]
4.398733,[8.575232]
1.3853334,[7.623237]
2.1991668,[5.027063]
3.479167,[3.359105]
3.1820333,[3.2474048]
1.2531999,[3.0518386]
0.7589667,[2.0666354]
0.2892333,[1.201758]
0.07183333,[0.56038415]
0.0029666666,[0.15885375]
0.0,[0.04184727]
0.0,[0.01665532]
0.0,[-0.01852523]
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.1513333,0
0.47566673,0
0.69806665,0
1.3446667,0
2.3011,[3.5509431]
3.2867,[6.0055876]
4.3553996,[7.269678]
5.422567,[8.426096]
6.5115004,[9.278588]
7.558,[10.073445]
8.5857,[10.884786]
9.5651655,[11.746915]
10.462899,[12.603453]
11.266033,[13.450967]
12.018867,[14.035108]
12.607033,[14.632236]
13.2348,[15.100577]
13.796934,[15.555932]
14.265933,[15.85697]
14.684433,[16.085123]
15.077066,[16.222517]
15.381732,[16.288797]
15.555066,[16.362848]
15.837532,[16.405949]
15.987467,[16.405378]
16.135067,[16.27765]
16.425734,[16.127308]
16.079332,[15.999977]
9.467467,[15.932608]
17.126865,[14.490475]
15.401465,[15.260033]
15.9736,[15.292721]
15.191801,[15.411701]
13.724667,[15.405028]
10.234532,[15.03822]
14.943532,[13.722707]
12.715601,[14.094998]
13.582668,[13.52757]
11.5858,[13.824962]
9.3484,[13.065006]
9.173667,[11.912759]
7.6572666,[11.37651]
5.4236665,[10.243295]
3.3535335,[8.752313]
2.868,[6.7673326]
2.500333,[5.5033917]
1.7035334,[4.0332365]
1.1599333,[2.7423413]
0.8963334,[1.8527865]
0.6968,[1.0932008]
0.42443335,[0.6109269]
0.10973331,[0.3359465]
0.0049666674,[0.16328494]
0.0,[0.07557161]
0.0,[0.03940989]
0.0,[0.01128154]
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.04686666,0
0.2796,0
0.46596673,0
0.7171334,0
1.2026999,0
2.2490003,[2.6199148]
2.9747,[4.6013527]
3.9088001,[6.1752315]
4.8984,[7.138531]
5.9098334,[8.078641]
7.0510664,[8.838752]
7.9676,[9.858847]
9.059234,[10.605203]
9.387333,[11.582832]
11.243601,[11.989907]
10.962466,[13.075838]
11.562499,[13.06795]
13.660434,[14.077714]
13.914667,[15.047463]
14.889,[15.600568]
15.770566,[16.054422]
16.087,[16.236338]
10.149568,[16.29243]
9.9608,[14.842513]
12.961133,[13.160197]
12.848133,[13.425187]
8.453834,[12.942097]
5.7796,[11.481622]
7.0498667,[10.002507]
8.120067,[9.057433]
8.131467,[8.620979]
3.7869334,[8.209907]
1.6140667,[6.736353]
2.1805665,[5.043701]
3.6214,[3.3860538]
3.2009003,[2.6241977]
7.3081336,[2.0692894]
2.4467998,[3.321051]
3.1663668,[2.8790824]
7.567034,[2.0533957]
10.644966,[3.649341]
3.711967,[7.77533]
2.445567,[5.6557245]
1.6521332,[4.0577846]
2.5108335,[2.9308398]
1.9207667,[2.0872319]
1.0031333,[1.7009476]
0.7237334,[1.0197803]
0.7324667,[0.52556545]
0.3198,[0.35625476]
1.0609999,[0.18946399]
0.9569334,[0.20087765]
0.5484667,[0.25061414]
0.0488,[0.17941901]
0.0,[-0.01688464]
0.0,[-0.12934257]
0.0,[-0.1165199]
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.14096665,0
0.24206668,0
0.37296662,0
1.178,0
2.4588335,[5.5281377]
3.6236,[7.3868327]
4.8542,[8.70243]
6.093367,[9.589963]
7.3138003,[10.628449]
8.507199,[11.408916]
9.650533,[12.463495]
10.710667,[13.370612]
11.669333,[14.372433]
12.527101,[15.161061]
13.333567,[15.759142]
14.078667,[16.247293]
14.795734,[16.654295]
15.364833,[16.962872]
15.795199,[17.163015]
16.3064,[17.299438]
16.585335,[17.3723]
16.868301,[17.39982]
17.185266,[17.416893]
17.4634,[17.403303]
17.525267,[17.34651]
17.507267,[17.258059]
17.682001,[17.15434]
17.486868,[17.051302]
17.267933,[16.972422]
17.100134,[16.885431]
16.7286,[16.778872]
16.290401,[16.658379]
15.907466,[16.53261]
15.429133,[16.394253]
14.927,[16.207224]
14.202849,[15.963685]
13.517401,[15.664413]
12.767301,[15.314826]
