True,Predicted
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.06633333,0.0
0.23246668,0.0
0.35973334,0.0
1.5103999,0.0
2.6861336,1.3534572870352721
3.8679333,3.6494730623330445
5.0952,6.747664784953073
6.3231335,8.159641530408967
7.5385327,10.152190971179255
8.7062,10.656178468867456
9.8127,12.204895336473589
10.843034,13.002266938531985
11.778567,14.081567694899691
12.704767,15.575512213758673
13.495033,15.968280815538133
14.232734,15.974066991404593
14.8475,16.652355355253672
15.410234,16.73940156297225
15.876634,16.97549204836587
16.383701,17.165066207658136
16.661167,17.252278925550875
16.984867,18.158770964432712
17.094534,18.496748979782556
17.252565,18.3690533391371
17.313332,17.96644785488808
17.199,17.74579250980069
17.152433,17.34719517416294
17.09,16.805850259511185
16.9098,16.59633741182506
16.740366,16.472290044458212
16.3084,16.014120666522285
15.978333,15.607594348529265
15.454933,15.087835550403486
14.924567,14.64055174422754
14.267466,14.148363555909883
13.649,13.64556854773686
12.947734,13.19350480259354
12.114934,12.582619526039865
11.3007,11.582039566662363
10.400067,10.628929073924942
9.428567,9.812726323307839
8.303567,9.133513859905717
7.1541343,8.316396300146808
6.0279,7.459232342125986
4.8206334,6.57845219064519
3.6244333,5.535734966258575
2.5158331,4.550674506540569
1.5404665,3.4651795825321403
0.7861334,2.4620631278895444
0.3224,1.5344815287123261
0.16146664,0.7079891077160507
0.03496666,0.09112934173445891
-0.00059999997,0.040571938798645624
0.0,0.12923817750078267
0.0,0.10192100386558961
0.0,0.15714555091842386
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.00013333333,0.0
0.0,0.0
0.05846667,0.0
0.27546662,0.0
0.44050005,0.0
1.5194666,0.0
2.6608334,1.5105492306790111
3.8115,3.4728334922432764
4.9937663,6.023346413181512
6.1700997,8.38012837375458
7.3079,9.197805352852956
8.426534,10.016803525044624
9.4761,10.868622909651771
10.458834,12.261164772617345
11.3262005,13.343857947252587
12.147934,14.389111195357936
12.912533,15.0526646921839
13.612567,15.320822875697544
14.168366,15.604792651042844
14.694135,15.790667918994828
15.1298,16.27273939541762
15.533167,16.757722451949423
15.906234,16.802383906484465
16.257933,17.701593983207562
16.427967,18.11523276380847
16.637033,17.81663176055608
16.857533,17.608014877808458
16.7205,17.208520703420046
16.707466,16.90099101516741
16.5999,16.426810039669668
16.3732,16.229774630883426
16.115067,16.02558931379826
15.922733,15.631144389600994
15.534999,15.103869788327893
15.286267,14.486505900097864
14.6912,14.23363755502047
14.008266,13.922205408434698
13.269867,13.471315870889919
12.571401,12.84163964364891
11.908434,12.157022013571533
11.1182995,11.0922512628694
10.261933,10.238954427416637
9.235066,9.486406207622059
8.166467,8.823962221544088
7.0588336,7.855925704198443
5.9177,7.101790931469803
4.7371335,6.369736060512526
3.5487335,5.465567269854595
2.4672666,4.37604460066006
1.5122665,3.3796470470112605
0.77000004,2.367010604845234
0.31746665,1.4092083727273683
0.15626663,0.6241205562633879
0.039133325,0.07894925382295895
-0.00026666667,0.06567480082771024
0.0,0.1390522564496085
0.0,0.1617935054140509
0.0,0.15250372426874023
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0892,0.0
0.26746666,0.0
0.4582667,0.0
1.4494001,0.0
2.5726,1.2801227999978786
3.6894665,3.3770626889432416
4.8504667,5.553063867481332
6.017133,7.90648003581045
7.127466,8.82349449409272
8.203466,9.786478675700343
9.305266,10.731476014901562
10.248933,11.974536465326862
11.1312,13.064221051695219
12.0152,13.982009920254862
12.755134,14.558176859001085
13.378599,14.957164546414711
13.976199,15.11286636221013
14.548667,15.25442767109276
15.136066,15.762711310291166
15.7126,16.38455108014059
16.012335,16.413746834745854
16.244598,17.304846760218144
16.4878,17.77705872794907
16.6772,17.546766188026318
5.6047997,17.334251129003288
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.114833355,0.0
0.28179994,0.0
0.43900004,0.0
1.3757666,0.0
2.6421332,2.285635077415153
3.8494334,4.173179062328763
5.090833,6.532836883969046
6.3030667,8.209119089162778
7.4870667,9.084496904656538
8.625934,10.146011607239267
9.707933,11.301609035437542
10.735134,12.455416385915614
11.663867,13.291512234119757
12.528333,13.947176925751469
13.311,14.61466211083873
13.986701,14.741408999802463
14.501765,14.896667787432085
15.1548,15.582881948178176
15.660666,16.249091475400295
16.084633,16.646334090796486
16.460533,16.753241757374987
16.5759,16.841584817554917
16.819967,16.89503431393509
16.953434,16.838046360450576
16.955467,16.70792190229602
17.018566,16.748625950359436
17.005966,16.644958089518898
17.095034,16.552308261304038
16.691566,16.194001292177536
16.393166,15.804196088994095
15.996234,15.799029604105584
15.836567,15.442427657481408
15.459001,15.227648514072694
14.915167,14.920577754583379
14.3744335,14.44377783654037
13.6682005,13.98957775291442
13.0735,13.38826571413149
12.354967,12.44172827853994
11.4935665,11.17373599963954
10.58,10.43365262190641
9.5612,9.682626470024891
8.513933,8.903127599178383
7.434433,8.209522894560923
6.2458334,7.658124626693305
5.010867,6.823544885024841
3.8282,5.627944374022427
2.6538665,4.518611119272602
1.6212332,3.4650308353704924
0.81563336,2.312172078267993
0.3505,1.6060635670603902
0.19639999,0.6073590846109989
0.07999998,0.0
0.0028333336,0.0
0.0,0.0
0.0,0.0
0.0,0.025439961204875516
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.00013333333,0.0
0.0,0.0
0.16679998,0.0
0.5030667,0.0
0.8383333,0.0
1.5469334,0.0
2.3262665,2.161001123749148
3.4758,3.5966854260150725
4.670533,5.666680023696872
5.6204667,7.352798865253893
7.5728,8.186358727760632
5.285333,9.415521376598138
4.8543334,9.593956032493457
5.5331335,8.954078144779563
9.5616,8.52499905587108
10.378467,9.84182592989657
12.700133,11.995830820109793
13.3522,13.352519733448865
13.9862,13.92873687924787
14.405533,13.88593122379518
14.8015995,14.116045840698048
15.299132,14.414331092054159
15.624833,14.687755397192431
15.863267,15.157002123253045
16.0482,15.801943857053049
16.143467,15.950641863940973
16.236967,15.552319931137847
16.2681,15.496510225349962
16.2383,15.601463127546843
16.007168,15.330191078782631
16.008598,15.03206860615732
15.854434,15.069882182331485
15.652865,14.696745148990601
15.340433,14.557466126613063
14.8074,14.391105634558757
14.3272,13.761263789464708
13.772301,12.973747961837175
13.3551,12.43373285806128
10.810866,12.308238034541446
12.0926,11.201032050192348
10.6515,10.545941677383647
10.155733,10.05006106129559
6.3722334,9.41734480514874
4.9433665,7.507571768561291
6.313767,5.595788565013532
6.6674337,4.656278492276525
4.444333,5.396880587342647
4.6599665,4.901824204497918
3.2959998,4.25623699568458
1.9610333,3.326968962133881
1.5136667,2.659746619499601
0.9988667,1.9449999528777908
0.49449998,1.4721158005849508
0.16539997,1.207362457259533
0.007833333,0.897647571961696
0.0,0.5502766061268873
0.0,0.4232669726674133
0.0,0.5587479605789506
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-6.666667e-05,0.0
0.0336,0.0
0.22413334,0.0
0.14106664,0.0
0.20026667,0.0
0.48926663,0.0
0.91953343,0.9540423669747424
1.4816666,1.458468633072468
2.4415998,2.331349645023029
3.3751335,3.4435868742937026
5.925667,4.878939094062057
8.4106,6.780744102756575
8.65,8.895520747361363
8.869467,10.309886375130901
9.8128,10.781405937716208
7.615533,11.18486324989902
13.4598,11.277850513781491
13.668734,12.63953750926627
15.008867,13.654758473777237
13.717799,14.67290389195316
14.713666,14.889219331666528
14.575734,15.068888277703989
14.179,14.26191991292057
16.601267,14.664055700893428
16.841599,15.668593399253234
17.008667,15.859563756974184
17.085598,16.124503911592594
17.035666,16.440389125992688
16.967667,16.385162205824983
16.821733,15.77714075865568
16.617668,15.783436804430792
16.407133,15.534779022432712
15.982533,15.625191879353146
15.692266,15.629859654876224
15.292268,15.388998175323312
14.714533,14.735738603078293
14.2274,14.180832881003685
13.585466,13.711845301555156
12.8446665,13.25312133456458
12.073267,12.476640061970446
11.222866,11.496619114121383
10.339333,10.599086692244406
9.387733,9.849870112418738
8.324066,8.8533308441569
7.212534,8.053716537019524
6.0836,7.556117864621182
4.9094,6.535298416624358
3.7558002,5.378591416108776
2.6534,4.206468155768074
1.67,3.1468060130077746
0.92126673,2.3360709958821326
0.4680667,1.571544338947044
0.24786665,0.7880583028125626
0.10659999,0.26198004987984336
0.0055333334,0.04926465833953285
0.0,0.0
0.0,0.03214355006675229
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.00013333333,0.0
0.0,0.0
0.1248,0.0
0.30849993,0.0
0.5071667,0.0
1.3039333,0.0
2.5518668,1.9060537781787255
3.7513335,3.9087832456162603
5.002267,6.417036061951505
6.231,8.190276120835032
7.4867334,9.174593221227912
8.7048,10.18175704125453
9.861934,11.35759746481952
10.907534,12.33994743050525
11.867333,13.135840710126637
12.760932,13.833791836250182
13.566268,14.502234090433312
14.3152,15.07803798024348
14.967533,15.355913083859694
15.542333,15.876240889381194
16.055868,16.29055507449027
16.532536,16.85823322799632
16.926268,16.896704127807535
17.185535,17.143168573290758
17.46667,17.10766881288723
17.578068,17.06012737162726
17.653868,16.96956020968577
17.661068,16.91844626671411
17.645733,16.889076018101406
17.503733,16.43776053071561
17.321665,16.251368535728123
17.156868,16.24973579655138
16.734802,15.8774111767682
16.415533,15.69501136573271
16.004534,15.72253479236636
15.373401,15.310590238846197
14.755199,14.965233392931836
14.179267,14.594329559954346
13.414333,14.009269129473203
12.629532,13.06151021785469
11.791201,11.977478498361187
10.8688,10.993580389739162
9.826734,10.092976833804423
8.7242,9.319356264364778
7.5896664,8.58186869150828
6.3828,7.997679202482889
5.1415,7.103911615427274
3.9409666,5.801079433738099
2.7698,4.5957359940392495
1.7075334,3.2321637333165993
0.0,2.496440422629276
0.0,1.3757749966789758
0.0,0.2769967132481439
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.17003332,0.0
0.355,0.0
0.53186667,0.0
1.2880666,0.0
2.4620333,1.91862749803937
3.5873668,4.0243572671661685
4.7847667,6.451342268505839
5.9956665,8.036603685512091
7.1874,8.732262340225644
8.380966,9.688711664718623
9.509433,10.929767119518036
10.747867,11.926998711906771
12.637501,12.851557612497386
12.345267,13.7141897402813
13.052667,14.251003716762284
13.768467,14.738676985130029
14.6133995,15.034427696309967
15.283767,15.564941399918911
16.057833,16.045009934780886
15.994368,16.46768329655071
16.317,16.43888042959374
16.608868,16.60607528476333
16.755667,16.715213726690383
16.9478,16.9063624401063
16.988733,16.698664259863776
17.101131,16.60024791857091
17.074467,16.410007122009
16.923666,15.887006134187487
16.716469,15.820311173701837
16.4716,15.781155080410793
16.157066,15.632836025950207
15.826467,15.569677252360204
15.409,15.14730051176474
14.881267,14.606680954038358
14.199201,14.212161149085711
13.608533,13.878878895968619
12.886667,13.374700485804588
12.106067,12.537264607603275
11.287867,11.2852135456925
10.3835335,10.481386219996809
9.453401,9.702560395326639
8.358001,8.861992741916598
7.2609997,8.18043551891235
6.1402664,7.4886644016669335
4.9836664,6.6234661507069195
3.8243332,5.3679338674082
2.7074,4.141232004539074
1.5873333,3.071435958832198
0.9774667,2.140514703466921
0.5264,1.2008992946784154
0.29059997,0.4004230781467668
0.20046665,0.0
0.01913333,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.00013333333,0.0
0.0,0.0
0.13926665,0.0
0.3379333,0.0
0.55480003,0.0
1.2951335,0.0
2.4546664,2.284855492051956
3.5747335,4.204418090339695
4.7801337,6.3737082307721185
5.9664664,7.892883104077913
7.131867,8.714921256460263
8.2394,9.84046084571137
9.294267,10.958525605550403
10.274333,12.00701103970515
11.2246,12.72918052704343
12.069934,13.510762671368145
12.822734,13.947742515146098
13.517866,14.3806366583601
14.111867,14.385298397364016
14.667466,14.988463259423936
15.077867,15.678074223278449
15.594666,15.948244573286862
15.527066,15.999118838896065
16.259867,16.06949681342201
16.383,16.303061263632497
16.38186,16.270792100983464
16.622133,16.193825156164536
16.600733,16.315328711021632
16.560268,16.126316630597135
16.337101,15.774300032963197
16.292534,15.764837906134797
15.841367,15.431376320863341
15.706567,15.022033201359136
15.734467,14.933315706695966
15.348101,14.678511756865673
14.875401,14.396615700946214
14.694734,13.796561834707708
14.5485325,13.314968662223256
14.036968,12.691495265885733
13.676267,12.076693537213842
13.039633,11.200279262988037
11.604966,10.527033512677388
9.9187,10.089331848891726
5.204966,9.244199878357003
3.7042336,7.572728357407908
4.6966333,5.31069162836145
3.8490667,4.082298909721066
1.1939666,3.4816113748890434
1.0821998,1.8034647397053365
0.9900334,0.7005940076574653
0.77410007,0.04470827888918222
0.5796333,0.0
0.3667333,0.0
0.14249998,0.0
0.0056333337,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-6.666667e-05,0.0
0.28756666,0.0
1.2257665,0.0
1.5505666,0.0
1.9891334,0.0
1.8302001,2.5835470193983276
1.8318335,3.5588783687639953
2.5871,4.197982173337688
4.5511665,4.379332254960149
6.8080006,5.19380076073817
5.965,7.045278355764127
9.3486,8.241167791512634
8.769166,9.517961883290663
6.6017666,9.649352147370955
10.6947,8.683897849132883
11.3645,9.440239943700991
12.294534,10.633561847787696
14.292899,11.898773501910673
14.142666,12.609059767974065
14.596434,13.148049447395394
15.055433,13.140488065407347
15.9058,13.141486873141522
13.012233,13.662144671974389
11.175033,13.582161705589414
11.495633,13.271588604607276
14.927066,12.373450047834542
15.196834,13.332476162329462
16.194399,14.24603877986653
16.1199,13.847328741276273
16.181034,13.56867725142508
16.3221,13.241163502238955
15.664365,13.147654956610431
12.913533,13.351289344848873
9.524134,13.117789479643836
14.1704,11.826234680810934
12.391733,11.128375252630386
13.442,11.229037960607872
11.786799,11.527727226333045
12.177866,10.916713002573648
11.215066,10.065256495574452
9.9411335,9.556005244238746
6.5397334,8.632767020319212
6.3577332,7.503354128387985
4.711467,6.374874115632473
4.5999336,4.8066110420159145
3.1016667,3.766692432534769
2.1485333,2.787363630529604
1.5324665,2.1903416079892994
1.1361333,1.1930932471386986
0.80960006,0.7042174377689636
0.5345,0.2501325111737829
0.2190333,0.11463555405524217
0.03576666,0.2000712079840914
0.0,0.23565729692144155
0.0,0.08638128702909498
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-6.666666e-05,0.0
0.0,0.0
0.31786668,0.0
0.5438333,0.0
0.694,0.0
1.5231665,1.2000133799957793
1.6790335,1.9086052703564036
4.2183666,3.0200357142822627
4.1937,4.86411973960637
5.6169333,6.363561770647761
7.235234,7.612484793139016
8.903367,8.760738525623898
9.968933,10.265301666844236
11.5391,11.579897135276589
10.7719345,12.491360533871154
10.329134,12.195767022826143
10.706134,11.585811063331954
9.4613,10.86988274188755
12.9315,10.410915689703081
15.466033,11.667620970158673
15.896033,13.77566364511863
14.913865,14.30056710855918
15.488633,14.010175801359875
16.176466,13.809832755848097
16.690199,13.975435289271804
16.825998,14.368950855014942
16.477465,15.310519994306643
16.395367,15.933165646528344
16.340666,15.750453694926453
15.3926,15.762430186527123
16.8738,14.99457798383
14.528866,14.316968800216813
12.505265,13.526701679188182
12.562666,12.745322292931487
11.391133,11.67172222878351
12.020433,11.09923605378267
11.507333,11.105245160513691
9.858867,11.062208531910905
8.924832,10.056031256642617
7.4626336,8.841800040213682
7.9678335,7.483282233230975
8.619033,6.548247648851164
7.6456,6.44379241554418
6.178867,6.68308653686743
4.3065333,6.2783477739361935
4.6238003,5.332573505585624
3.0379333,4.389320262592222
2.4775667,3.288843124123648
1.4708667,2.4982841299282628
1.1969999,1.9469274262271723
0.5924,1.3349619926182483
0.08729999,0.7891160701200364
0.027699998,0.5042520880482415
0.0,0.3363464235727581
0.0,0.22290119180004947
0.0,0.24152621558610388
0.0,0.32073533683663635
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6.666667e-05,0.0
0.46373335,0.7423285580354004
2.1258667,1.1172503714108295
1.8017335,2.093228712511022
2.1392002,3.3345486614672355
3.4568,4.404804817886169
3.3040667,5.088592924022285
4.1052,5.607284698343782
4.7542334,5.799931523924303
3.3209667,6.375055508313401
5.824633,6.416057526694982
8.065734,6.629549189955086
6.7540336,7.393725208861216
9.224367,8.079076550460954
9.9097,8.899475102529863
9.611899,9.779592877963989
3.1646667,9.724436269212841
6.3382,8.799337797212708
3.9888332,7.870517021494099
2.3129,6.868186529134788
1.7582334,6.257304194820032
4.886867,5.496376634073702
10.7561,5.305346838121749
10.522333,6.629206833106643
4.6431,8.78670248368476
15.125499,8.048777461116455
16.730333,9.112630240627528
16.936333,11.13065749976941
16.135468,13.431383147925189
15.429933,15.321146423968685
12.371766,16.367843002842623
14.061733,16.46732215342901
13.2486,16.930388778604314
12.483067,16.772170631702853
11.894366,15.843199082319577
12.4628,14.649183390711801
6.3296337,13.625924848790794
6.3757663,11.751856572540333
9.383733,9.908555095819581
5.248034,9.232859355048301
4.398733,8.223025987018834
1.3853334,6.562955827604339
2.1991668,4.085616204979152
3.479167,1.9525609411362184
3.1820333,1.3723014991642022
1.2531999,1.9308120839536567
0.7589667,1.919438701179917
0.2892333,1.2891597869584557
0.07183333,0.7122071715797997
0.0029666666,0.36989402574169805
0.0,0.0013500261437852656
0.0,0.006756089336888538
0.0,0.24253494386601016
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.1513333,0.0
0.47566673,0.0
0.69806665,0.0
1.3446667,0.0
2.3011,2.2729265857383187
3.2867,3.8079430711473172
4.3553996,5.843650700089724
5.422567,7.210137404529054
6.5115004,8.170411960530423
7.558,9.209924572329717
8.5857,10.278798979093851
9.5651655,11.161374818960061
10.462899,12.112291682591309
11.266033,12.707939257434754
12.018867,13.075744794172783
12.607033,13.403571077981246
13.2348,13.633842522182173
13.796934,14.030858907675322
14.265933,14.714910180372513
14.684433,14.911532137584365
15.077066,14.830532991298703
15.381732,15.151036285506228
15.555066,15.490939596203148
15.837532,15.426808976342231
15.987467,15.438504763583593
16.135067,15.408397334463466
16.425734,15.054665363461371
16.079332,14.325780626340116
9.467467,14.419802631637177
17.126865,13.379731340488103
15.401465,13.943808030152066
15.9736,14.409250752395439
15.191801,13.992631385641014
13.724667,13.086103712594934
10.234532,12.441940370532643
14.943532,11.4044018443482
12.715601,11.435377516356024
13.582668,11.146903381616927
11.5858,11.238522553806154
9.3484,10.177515305154216
9.173667,8.880541205297648
7.6572666,8.004026394021198
5.4236665,7.389716468454317
3.3535335,6.454782138272166
2.868,5.017960812179818
2.500333,3.1175959718616224
1.7035334,1.802988205914069
1.1599333,1.1549934740001746
0.8963334,0.8296086624796315
0.6968,0.3797106534838221
