pred,true
[4.0562916],1.3471665
[2.7149975],0.6161
[0.92594236],0.20649998
[0.37955564],0.06449999
[0.15330356],0.00033333333
[0.12807065],0.0
[0.12534124],0.0
[0.12201834],0.0
[0.11223733],0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,-0.00013333333
0,0.0
0,0.12386664
0,0.6221334
0,1.6408665
[1.5088518],2.6899333
[2.7795548],3.6266332
[4.3699713],4.852667
[5.509738],6.0696
[6.856569],7.275267
[7.9564853],8.445467
[9.291518],9.548066
[10.51883],10.5862665
[11.549214],11.528132
[12.337921],12.403068
[12.920252],13.212066
[13.440534],13.933333
[13.93717],14.598134
[14.391229],15.160733
[14.777736],15.638667
[15.136989],15.977667
[15.463154],16.295933
[15.703108],16.5352
[15.895881],16.608263
[15.9994],16.720068
[16.041359],16.876467
[16.090925],16.967266
[16.122944],16.844467
[16.079165],16.713602
[15.919936],16.553532
[15.665434],16.4344
[15.409554],16.081734
[15.0639305],15.727865
[14.64101],15.290499
[14.107008],14.840366
[13.705895],14.266534
[13.246623],13.619467
[12.693589],12.801833
[12.097701],12.086334
[11.405794],11.280534
[10.667344],10.281267
[9.766387],9.304267
[8.883742],8.235001
[8.0214205],7.1041336
[7.2394376],5.919867
[6.520767],4.715866
[5.874825],3.5169332
[5.142724],2.3560667
[4.234173],1.3592
[3.0205338],0.6233334
[1.2082472],0.21019998
[0.47282714],0.061066654
[0.18500257],0.0005333332
[0.14074212],0.0
[0.13149267],0.0
[0.12311202],0.0
[0.10242093],0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.13213335
0,0.56343335
0,1.3496666
[0.71038616],2.402
[2.0003958],3.4698334
[3.861054],4.6304665
[4.873157],5.8307333
[6.1326733],7.036834
[7.300636],8.195033
[8.5333395],9.2989
[9.743711],10.341766
[10.802107],11.3175
[11.742955],12.151366
[12.365989],12.934167
[12.861697],13.635533
[13.281142],14.306932
[13.68278],14.870334
[14.04251],15.313534
[14.352895],15.7487
[14.71599],16.1549
[15.095687],16.366766
[15.360761],16.633734
[15.512898],16.684233
[15.618757],16.802698
[15.671542],16.885866
[15.710896],16.760035
[15.655291],16.560566
[15.474418],16.418266
[15.260713],16.175165
[15.008624],15.998667
[14.59375],16.325167
[14.111646],16.9086
[13.545291],11.378
[11.561187],6.3686
[9.341631],4.2265334
[5.04654],7.993667
[6.941757],3.6304667
[4.9526343],2.7782328
[3.6274016],10.3478
[6.754219],9.015666
[6.696044],7.0660334
[6.080608],3.4064333
[4.467282],2.0903997
[3.4188595],2.0642
[3.5248272],3.3497334
[3.852216],2.6370666
[3.6445158],1.1693999
[2.4486077],0.9304001
[1.6426711],0.32420003
[1.0110822],0.11293332
[2.1685648],0.005733333
[3.9272344],0.0
[4.5081396],0.0
[4.4270034],0.0
[4.5610623],0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.07513333
0,0.4552
0,1.0316668
0,1.5807332
[1.5566127],1.3474665
[1.655396],1.7036666
[1.7690766],4.3919334
[3.851144],5.962333
[5.8812833],6.9222665
[7.628117],7.9136667
[8.325983],8.785867
[9.420619],9.859733
[10.3866],10.691999
[11.278188],11.6058
[11.797078],12.1538
[12.0021515],12.9470005
[12.277848],13.356333
[12.433919],13.991667
[13.13038],14.595667
[12.464736],14.9246
[13.857078],15.2242
[14.297292],15.582267
[14.731004],15.9332
[15.022111],16.342333
[14.99825],17.090601
[14.400791],14.7255335
[14.237685],15.985535
[15.113452],16.253666
[15.487431],16.1156
[15.220368],15.838033
[14.999828],15.466099
[14.6017685],15.0916
[14.039874],14.5691
[13.62511],14.163001
[13.162402],13.5281
[12.691628],12.852866
[11.9576435],12.125533
[11.384762],11.484066
[10.6540575],10.6567335
[9.663148],9.754099
[8.551248],5.7898664
[6.0705757],6.4880667
[5.8901033],2.0083666
[4.237468],1.1514333
[2.4877906],0.35936666
[0.91983074],0.14979997
[0.40247023],0.081466645
[0.20962995],0.061233327
[0.17742991],0.03903333
[0.15371257],0.013766667
[0.14104319],0.0
[0.1276545],0.0
[0.11487478],0.0
[0.08450443],0.0
[0.0091967],0.0
[-0.161852],0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
