pred,true
2.8885250091552734,2.4288
3.0534934997558594,4.0732665
3.5968704223632812,5.3264666
4.404120445251465,7.237133
5.50276517868042,8.400467
6.715538024902344,5.4557333
7.206122398376465,7.034933
7.3261284828186035,9.370067
7.734384059906006,9.082799
8.194355010986328,13.054133
9.6021728515625,11.742934
10.921926498413086,14.460134
12.347941398620605,15.0178
13.38692855834961,15.5596
14.178773880004883,16.053867
14.759675025939941,16.343601
15.15474796295166,17.179333
15.501128196716309,13.767866
15.08595085144043,16.370333
14.909261703491211,15.336599
14.779617309570312,16.5264
14.809666633605957,16.569067
14.820680618286133,17.514668
15.004091262817383,15.106667
14.612102508544922,13.8354
13.88525676727295,17.122065
13.893736839294434,16.5532
13.977743148803711,15.936268
13.866507530212402,15.5934
13.656270027160645,15.0258
13.375855445861816,14.412532
13.047103881835938,13.838266
12.663481712341309,12.4546
12.013043403625488,12.193066
11.340332984924316,9.457001
10.233198165893555,10.531666
9.293927192687988,8.245733
8.19437026977539,8.450334
7.122056484222412,7.6563997
6.040533065795898,3.3861334
4.320194721221924,2.9627998
2.71899676322937,4.8289337
1.921583890914917,2.9049332
1.4182251691818237,1.4817333
1.135697841644287,0.6192667
1.0078626871109009,0.20846665
0.9902542233467102,0.060999997
1.0212262868881226,0.0
1.0666487216949463,0.0
1.0948610305786133,0.0
1.1260290145874023,0.0
1.1478480100631714,0.0
