pred,true
[12.770433],17.122065
[14.898464],16.5532
[15.7509775],15.936268
[14.913143],15.5934
[14.4089],15.0258
[14.313753],14.412532
[14.150169],13.838266
[13.863388],12.4546
[13.169481],12.193066
[12.890282],9.457001
[11.858054],10.531666
[10.676406],8.245733
[9.515281],8.450334
[8.84764],7.6563997
[8.432606],3.3861334
[5.9283433],2.9627998
[3.5929618],4.8289337
[5.1670213],2.9049332
[3.7676415],1.4817333
[3.0250545],0.6192667
[2.3386497],0.20846665
[1.478819],0.060999997
[0.9066511],0.0
[0.58802557],0.0
[0.44427395],0.0
[0.35757017],0.0
[0.31283152],0.0
