date_time,timestamp,clouds,dew_point,feels_like,humidity,pop,pressure,rain_1h,snow_1h,temp,uvi,visibility,wind_deg,wind_speed,value
2023-12-27 04:00:00,1703649600,6.0,283.55,14.9,72.0,0.0,1023.0,0.0,0.0,15.42,0.0,10000.0,316.0,4.67,0.00000
2023-12-27 05:00:00,1703653200,7.0,283.64,14.78,72.0,0.0,1023.0,0.0,0.0,15.31,0.0,10000.0,315.0,4.19,0.00000
2023-12-27 06:00:00,1703656800,7.0,283.59,14.75,72.0,0.0,1024.0,0.0,0.0,15.29,0.0,10000.0,311.0,3.66,0.00000
2023-12-27 07:00:00,1703660400,9.0,283.65,14.85,72.0,0.0,1024.0,0.0,0.0,15.38,0.19,10000.0,318.0,3.71,0.00000
2023-12-27 08:00:00,1703664000,19.0,283.49,15.1,70.0,0.0,1025.0,0.0,0.0,15.65,0.65,10000.0,317.0,3.57,0.10010
2023-12-27 09:00:00,1703667600,36.0,283.15,15.26,67.0,0.0,1026.0,0.0,0.0,15.87,1.12,10000.0,322.0,3.34,0.00000
2023-12-27 10:00:00,1703671200,51.0,282.9,15.18,66.0,0.0,1026.0,0.0,0.0,15.82,1.79,10000.0,337.0,3.07,0.10010
2023-12-27 11:00:00,1703674800,61.0,282.43,15.14,64.0,0.0,1025.0,0.0,0.0,15.83,2.22,10000.0,343.0,1.91,0.10010
2023-12-27 12:00:00,1703678400,55.0,282.37,15.23,63.0,0.0,1025.0,0.0,0.0,15.94,2.12,10000.0,328.0,1.61,0.09961
2023-12-27 13:00:00,1703682000,3.0,282.51,15.32,64.0,0.0,1025.0,0.0,0.0,15.99,1.47,10000.0,336.0,2.01,0.00000
2023-12-27 14:00:00,1703685600,5.0,282.76,15.35,65.0,0.0,1025.0,0.0,0.0,16.0,0.75,10000.0,343.0,2.31,0.80030
2023-12-27 15:00:00,1703689200,10.0,282.89,15.24,66.0,0.0,1025.0,0.0,0.0,15.87,0.19,10000.0,3.0,2.26,0.19971
2023-12-28 00:00:00,1703721600,75.0,282.21,12.55,76.0,0.0,1028.0,0.0,0.0,13.19,0.0,10000.0,105.0,1.37,0.00000
2023-12-28 01:00:00,1703725200,60.0,281.96,12.87,73.0,0.0,1028.0,0.0,0.0,13.55,0.0,10000.0,104.0,1.05,0.00000
2023-12-28 02:00:00,1703728800,46.0,282.08,13.21,72.0,0.0,1028.0,0.0,0.0,13.89,0.0,10000.0,88.0,1.15,0.00000
2023-12-28 03:00:00,1703732400,37.0,281.99,13.54,70.0,0.0,1028.0,0.0,0.0,14.23,0.0,10000.0,90.0,1.63,0.00000
2023-12-28 04:00:00,1703736000,28.0,281.94,13.91,68.0,0.0,1028.0,0.0,0.0,14.62,0.0,10000.0,96.0,1.9,0.00000
2023-12-28 05:00:00,1703739600,21.0,282.16,14.49,66.0,0.0,1028.0,0.0,0.0,15.19,0.0,10000.0,107.0,2.18,0.00000
2023-12-28 06:00:00,1703743200,28.0,282.08,14.71,65.0,0.0,1028.0,0.0,0.0,15.42,0.0,10000.0,116.0,2.82,0.00000
2023-12-28 07:00:00,1703746800,66.0,282.1,14.8,64.0,0.0,1028.0,0.0,0.0,15.52,0.2,10000.0,120.0,3.05,0.00000
2023-12-28 08:00:00,1703750400,51.0,282.03,14.92,63.0,0.0,1029.0,0.0,0.0,15.65,0.69,10000.0,128.0,2.91,0.10010
2023-12-28 09:00:00,1703754000,36.0,282.18,15.02,64.0,0.0,1029.0,0.0,0.0,15.72,1.23,10000.0,136.0,2.98,1.50000
2023-12-28 10:00:00,1703757600,30.0,282.34,15.05,64.0,0.0,1029.0,0.0,0.0,15.75,1.67,10000.0,144.0,3.08,3.09960
2023-12-28 11:00:00,1703761200,26.0,282.35,14.99,64.0,0.0,1028.0,0.0,0.0,15.69,2.11,10000.0,152.0,2.71,3.10009
2023-12-28 12:00:00,1703764800,24.0,282.38,14.98,65.0,0.0,1027.0,0.0,0.0,15.66,2.26,10000.0,155.0,2.41,1.69971
2023-12-28 13:00:00,1703768400,8.0,282.51,14.99,65.0,0.0,1027.0,0.0,0.0,15.67,1.55,10000.0,167.0,2.32,2.50000
2023-12-28 14:00:00,1703772000,11.0,282.57,15.02,66.0,0.0,1027.0,0.0,0.0,15.67,0.79,10000.0,185.0,1.89,1.10010
2023-12-28 15:00:00,1703775600,21.0,282.64,14.92,66.0,0.0,1027.0,0.0,0.0,15.58,0.23,10000.0,199.0,1.53,0.29981
2023-12-29 00:00:00,1703808000,40.0,282.36,11.61,82.0,0.0,1026.0,0.0,0.0,12.19,0.0,10000.0,166.0,1.87,0.00000
2023-12-29 01:00:00,1703811600,52.0,282.08,12.21,77.0,0.0,1026.0,0.0,0.0,12.86,0.0,10000.0,168.0,1.64,0.00000
2023-12-29 02:00:00,1703815200,58.0,282.08,12.8,74.0,0.0,1026.0,0.0,0.0,13.47,0.0,10000.0,177.0,1.15,0.00000
2023-12-29 03:00:00,1703818800,69.0,281.86,13.38,70.0,0.0,1025.0,0.0,0.0,14.09,0.0,10000.0,211.0,1.3,0.00000
2023-12-29 04:00:00,1703822400,82.0,281.46,13.82,66.0,0.0,1025.0,0.0,0.0,14.58,0.0,10000.0,152.0,0.16,0.00000
2023-12-29 05:00:00,1703826000,93.0,281.65,14.45,63.0,0.0,1025.0,0.0,0.0,15.23,0.0,10000.0,106.0,0.1,0.00000
2023-12-29 06:00:00,1703829600,95.0,281.69,14.38,64.0,0.0,1025.0,0.0,0.0,15.14,0.0,10000.0,221.0,0.35,0.00000
2023-12-29 07:00:00,1703833200,100.0,281.82,14.55,64.0,0.0,1025.0,0.0,0.0,15.29,0.16,10000.0,244.0,0.53,0.00000
2023-12-29 08:00:00,1703836800,100.0,281.91,14.64,64.0,0.0,1025.0,0.0,0.0,15.38,0.57,10000.0,217.0,0.15,0.00000
2023-12-29 09:00:00,1703840400,100.0,282.03,14.69,64.0,0.0,1026.0,0.0,0.0,15.42,1.11,10000.0,133.0,0.58,0.69970
2023-12-29 10:00:00,1703844000,100.0,282.12,14.82,64.0,0.0,1025.0,0.0,0.0,15.54,1.79,10000.0,136.0,1.08,2.00001
2023-12-29 11:00:00,1703847600,100.0,282.22,14.92,64.0,0.0,1024.0,0.0,0.0,15.63,1.99,10000.0,155.0,1.21,2.19971
2023-12-29 12:00:00,1703851200,100.0,282.32,15.04,64.0,0.0,1024.0,0.0,0.0,15.74,1.88,10000.0,207.0,1.09,1.79980
2023-12-29 13:00:00,1703854800,100.0,282.48,15.17,64.0,0.0,1023.0,0.0,0.0,15.86,1.36,10000.0,225.0,1.18,6.00000
2023-12-29 14:00:00,1703858400,100.0,282.51,15.25,64.0,0.0,1023.0,0.0,0.0,15.93,0.69,10000.0,278.0,0.79,4.70020
2023-12-29 15:00:00,1703862000,100.0,282.67,15.25,65.0,0.0,1023.0,0.0,0.0,15.91,0.2,10000.0,250.0,0.89,0.89990
2024-01-09 00:00:00,1704758400,75.0,271.39,-1.01,66.0,0.0,1034.0,0.0,0.0,3.77,0.0,10000.0,93.0,6.85,0.00000
2024-01-09 01:00:00,1704762000,80.0,271.48,-1.17,67.0,0.07,1034.0,0.0,0.0,3.66,0.0,10000.0,93.0,6.89,0.00000
2024-01-09 02:00:00,1704765600,85.0,271.26,-1.27,66.0,0.07,1034.0,0.0,0.0,3.61,0.0,10000.0,91.0,6.99,0.00000
2024-01-09 03:00:00,1704769200,90.0,271.26,-1.4,66.0,0.04,1034.0,0.0,0.0,3.61,0.0,10000.0,92.0,7.35,0.00000
2024-01-09 04:00:00,1704772800,95.0,271.28,-1.48,66.0,0.04,1034.0,0.0,0.0,3.63,0.0,10000.0,92.0,7.63,0.00000
2024-01-09 05:00:00,1704776400,100.0,270.55,-1.61,67.0,0.04,1033.0,0.0,0.0,3.49,0.0,10000.0,93.0,7.49,0.00000
2024-01-09 06:00:00,1704780000,98.0,270.61,-1.85,68.0,0.01,1034.0,0.0,0.0,3.24,0.0,10000.0,93.0,7.26,0.00000
2024-01-09 07:00:00,1704783600,86.0,270.49,-1.84,68.0,0.0,1034.0,0.0,0.0,3.23,0.0,10000.0,92.0,7.21,0.00000
2024-01-09 08:00:00,1704787200,83.0,270.47,-1.92,68.0,0.0,1034.0,0.0,0.0,3.14,0.0,10000.0,92.0,7.11,0.00000
2024-01-09 09:00:00,1704790800,82.0,270.67,-1.89,69.0,0.0,1034.0,0.0,0.0,3.18,0.0,10000.0,91.0,7.17,3.20069
2024-01-09 10:00:00,1704794400,81.0,271.17,-1.37,69.0,0.0,1035.0,0.0,0.0,3.65,0.18,10000.0,91.0,7.4,10.40039
2024-01-09 11:00:00,1704798000,81.0,271.45,-0.83,69.0,0.0,1035.0,0.0,0.0,4.03,0.3,10000.0,90.0,7.27,13.30029
2024-01-09 12:00:00,1704801600,81.0,271.64,-0.46,68.0,0.0,1035.0,0.0,0.0,4.31,0.4,10000.0,89.0,7.23,15.69972
2024-01-09 13:00:00,1704805200,83.0,271.74,-0.34,68.0,0.0,1034.0,0.0,0.0,4.42,0.41,10000.0,88.0,7.3,12.40088
2024-01-09 14:00:00,1704808800,79.0,271.69,-0.45,68.0,0.0,1034.0,0.0,0.0,4.28,0.33,10000.0,86.0,7.09,6.80028
2024-01-09 15:00:00,1704812400,75.0,271.54,-0.76,69.0,0.0,1034.0,0.0,0.0,4.0,0.17,10000.0,86.0,6.97,2.10010
2024-01-10 00:00:00,1704844800,75.0,274.09,-0.08,78.0,0.0,1035.0,0.0,0.0,4.44,0.0,10000.0,83.0,6.67,0.00000
2024-01-10 01:00:00,1704848400,70.0,273.71,-0.2,77.0,0.0,1035.0,0.0,0.0,4.23,0.0,10000.0,83.0,6.29,0.00000
2024-01-10 02:00:00,1704852000,62.0,273.32,-0.42,76.0,0.0,1035.0,0.0,0.0,4.01,0.0,10000.0,82.0,6.15,0.00000
2024-01-10 03:00:00,1704855600,54.0,273.14,-0.67,76.0,0.0,1034.0,0.0,0.0,3.83,0.0,10000.0,81.0,6.19,0.00000
2024-01-10 04:00:00,1704859200,48.0,272.91,-0.75,75.0,0.0,1034.0,0.0,0.0,3.74,0.0,10000.0,81.0,6.11,0.00000
2024-01-10 05:00:00,1704862800,41.0,272.39,-0.79,75.0,0.0,1034.0,0.0,0.0,3.72,0.0,10000.0,79.0,6.14,0.00000
2024-01-10 06:00:00,1704866400,43.0,272.47,-0.52,74.0,0.0,1034.0,0.0,0.0,3.95,0.0,10000.0,79.0,6.2,0.00000
2024-01-10 07:00:00,1704870000,51.0,272.59,-0.24,74.0,0.0,1034.0,0.0,0.0,4.18,0.0,10000.0,78.0,6.22,0.00000
2024-01-10 08:00:00,1704873600,60.0,272.8,0.07,73.0,0.0,1034.0,0.0,0.0,4.42,0.0,10000.0,77.0,6.22,0.10010
2024-01-10 09:00:00,1704877200,58.0,273.14,0.19,75.0,0.0,1035.0,0.0,0.0,4.46,0.0,10000.0,77.0,6.04,1.49950
2024-01-10 10:00:00,1704880800,64.0,273.54,1.25,73.0,0.0,1035.0,0.0,0.0,5.2,0.09,10000.0,74.0,5.76,1.20019
2024-01-10 11:00:00,1704884400,71.0,273.94,1.67,74.0,0.0,1035.0,0.0,0.0,5.42,0.14,10000.0,71.0,5.42,2.49952
2024-01-10 12:00:00,1704888000,76.0,274.33,1.82,76.0,0.0,1035.0,0.0,0.0,5.43,0.21,10000.0,70.0,5.11,1.79980
2024-01-10 13:00:00,1704891600,100.0,274.65,2.15,77.0,0.09,1034.0,0.0,0.0,5.6,0.19,10000.0,66.0,4.87,0.89990
2024-01-10 14:00:00,1704895200,100.0,275.11,2.26,79.0,0.09,1034.0,0.0,0.0,5.68,0.17,10000.0,59.0,4.85,0.10010
2024-01-10 15:00:00,1704898800,100.0,275.43,2.32,81.0,0.06,1034.0,0.0,0.0,5.79,0.08,10000.0,58.0,5.01,0.20020
2024-01-11 00:00:00,1704931200,75.0,276.68,3.11,81.0,0.29,1036.0,0.0,0.0,6.55,0.0,10000.0,59.0,5.39,0.00000
2024-01-11 01:00:00,1704934800,79.0,276.75,3.16,82.0,0.09,1036.0,0.0,0.0,6.45,0.0,10000.0,58.0,4.97,0.00000
2024-01-11 02:00:00,1704938400,84.0,276.84,3.12,83.0,0.08,1036.0,0.0,0.0,6.36,0.0,10000.0,58.0,4.81,0.10010
2024-01-11 03:00:00,1704942000,89.0,276.81,3.19,83.0,0.04,1037.0,0.0,0.0,6.33,0.0,10000.0,61.0,4.6,0.00000
2024-01-11 04:00:00,1704945600,94.0,276.7,3.24,82.0,0.0,1038.0,0.0,0.0,6.39,0.0,10000.0,63.0,4.65,0.00000
2024-01-11 05:00:00,1704949200,99.0,276.0,3.15,81.0,0.0,1038.0,0.0,0.0,6.37,0.0,10000.0,61.0,4.78,0.00000
2024-01-11 06:00:00,1704952800,99.0,275.83,3.12,80.0,0.0,1038.0,0.0,0.0,6.42,0.0,10000.0,55.0,4.99,0.00000
2024-01-11 07:00:00,1704956400,100.0,275.84,3.21,79.0,0.0,1039.0,0.0,0.0,6.48,0.0,10000.0,55.0,4.96,0.00000
2024-01-11 08:00:00,1704960000,100.0,275.86,3.17,79.0,0.0,1039.0,0.0,0.0,6.47,0.0,10000.0,61.0,5.02,0.10010
2024-01-11 09:00:00,1704963600,100.0,275.94,3.19,80.0,0.0,1040.0,0.0,0.0,6.47,0.0,10000.0,66.0,4.96,2.10010
2024-01-11 10:00:00,1704967200,100.0,276.17,3.53,80.0,0.0,1041.0,0.0,0.0,6.7,0.12,10000.0,70.0,4.85,3.39989
2024-01-11 11:00:00,1704970800,97.0,276.45,4.09,79.0,0.0,1041.0,0.0,0.0,7.06,0.3,10000.0,69.0,4.6,3.39990
2024-01-11 12:00:00,1704974400,96.0,276.3,4.49,77.0,0.0,1041.0,0.0,0.0,7.33,0.34,10000.0,69.0,4.47,3.40088
2024-01-11 13:00:00,1704978000,97.0,276.22,4.72,77.0,0.0,1041.0,0.0,0.0,7.34,0.33,10000.0,68.0,4.03,2.00000
2024-01-11 14:00:00,1704981600,98.0,276.29,5.04,77.0,0.0,1041.0,0.0,0.0,7.33,0.23,10000.0,67.0,3.42,0.39990
2024-01-11 15:00:00,1704985200,96.0,276.09,4.93,77.0,0.0,1041.0,0.0,0.0,7.13,0.11,10000.0,64.0,3.21,0.00000
2024-01-12 00:00:00,1705017600,75.0,276.27,4.58,83.0,0.0,1042.0,0.0,0.0,5.78,0.0,10000.0,67.0,1.71,0.00000
2024-01-12 01:00:00,1705021200,67.0,276.17,4.64,84.0,0.0,1042.0,0.0,0.0,5.5,0.0,10000.0,75.0,1.41,0.00000
2024-01-12 02:00:00,1705024800,56.0,275.87,5.03,85.0,0.0,1042.0,0.0,0.0,5.03,0.0,10000.0,54.0,1.07,0.00000
2024-01-12 03:00:00,1705028400,44.0,275.48,4.3,87.0,0.0,1041.0,0.0,0.0,4.3,0.0,10000.0,19.0,1.15,0.00000
2024-01-12 04:00:00,1705032000,31.0,275.01,2.35,89.0,0.0,1041.0,0.0,0.0,3.5,0.0,10000.0,7.0,1.42,0.00000
2024-01-12 05:00:00,1705035600,19.0,274.03,0.96,91.0,0.0,1040.0,0.0,0.0,2.63,0.0,10000.0,11.0,1.71,0.00000
2024-01-12 06:00:00,1705039200,21.0,274.01,0.91,92.0,0.0,1040.0,0.0,0.0,2.53,0.0,10000.0,17.0,1.66,0.00000
2024-01-12 07:00:00,1705042800,45.0,274.22,1.23,91.0,0.0,1040.0,0.0,0.0,2.88,0.0,10000.0,15.0,1.72,0.10010
2024-01-12 08:00:00,1705046400,53.0,274.27,1.94,88.0,0.0,1040.0,0.0,0.0,3.34,0.0,10000.0,16.0,1.58,0.00000
2024-01-12 09:00:00,1705050000,55.0,274.38,1.98,88.0,0.0,1039.0,0.0,0.0,3.53,0.0,10000.0,18.0,1.72,0.29981
2024-01-12 10:00:00,1705053600,56.0,275.03,3.1,87.0,0.0,1039.0,0.0,0.0,4.3,0.2,10000.0,18.0,1.54,1.30078
2024-01-12 11:00:00,1705057200,56.0,275.46,5.33,84.0,0.0,1039.0,0.0,0.0,5.33,0.41,10000.0,31.0,1.27,2.20020
2024-01-12 12:00:00,1705060800,54.0,275.84,6.01,82.0,0.0,1038.0,0.0,0.0,6.01,0.54,10000.0,36.0,1.05,2.39991
2024-01-12 13:00:00,1705064400,25.0,276.04,6.39,81.0,0.0,1037.0,0.0,0.0,6.39,0.54,10000.0,19.0,0.94,2.39991
2024-01-12 14:00:00,1705068000,28.0,276.14,5.5,82.0,0.0,1036.0,0.0,0.0,6.32,0.4,10000.0,2.0,1.46,1.50000
2024-01-12 15:00:00,1705071600,35.0,276.37,5.75,87.0,0.0,1036.0,0.0,0.0,5.75,0.21,10000.0,351.0,1.2,0.20020
2024-01-13 00:00:00,1705104000,75.0,272.72,-0.37,87.0,0.0,1033.0,0.0,0.0,1.43,0.0,10000.0,322.0,1.67,0.00000
2024-01-13 01:00:00,1705107600,80.0,272.9,-0.11,88.0,0.0,1033.0,0.0,0.0,1.48,0.0,10000.0,312.0,1.53,0.00000
2024-01-13 02:00:00,1705111200,85.0,273.19,0.16,89.0,0.0,1033.0,0.0,0.0,1.65,0.0,10000.0,303.0,1.48,0.00000
2024-01-13 03:00:00,1705114800,90.0,273.38,-0.32,88.0,0.0,1032.0,0.0,0.0,2.01,0.0,9316.0,334.0,2.18,0.00000
2024-01-13 04:00:00,1705118400,95.0,273.38,0.14,85.0,0.0,1032.0,0.0,0.0,2.49,0.0,10000.0,338.0,2.28,0.00000
2024-01-13 05:00:00,1705122000,100.0,273.51,1.08,86.0,0.0,1031.0,0.0,0.0,2.98,0.0,10000.0,325.0,1.94,0.00000
2024-01-13 06:00:00,1705125600,100.0,273.63,1.43,84.0,0.0,1030.0,0.0,0.0,3.43,0.0,10000.0,330.0,2.1,0.00000
2024-01-13 07:00:00,1705129200,100.0,273.68,1.72,82.0,0.0,1030.0,0.0,0.0,3.82,0.0,10000.0,337.0,2.27,0.00000
2024-01-13 08:00:00,1705132800,100.0,273.8,2.44,81.0,0.0,1029.0,0.0,0.0,4.07,0.0,10000.0,322.0,1.86,0.00000
2024-01-13 09:00:00,1705136400,98.0,273.96,2.74,83.0,0.0,1029.0,0.0,0.0,3.83,0.0,10000.0,241.0,1.41,0.39990
2024-01-13 10:00:00,1705140000,90.0,274.49,2.81,84.0,0.0,1028.0,0.0,0.0,4.27,0.21,10000.0,227.0,1.74,2.10010
2024-01-13 11:00:00,1705143600,81.0,275.21,4.65,81.0,0.0,1028.0,0.0,0.0,5.5,0.33,10000.0,248.0,1.4,3.20020
2024-01-13 12:00:00,1705147200,80.0,275.66,5.29,79.0,0.0,1027.0,0.0,0.0,6.42,0.2,10000.0,280.0,1.74,4.39990
2024-01-13 13:00:00,1705150800,99.0,275.82,5.02,79.0,0.0,1026.0,0.0,0.0,6.5,0.17,10000.0,281.0,2.1,4.00000
2024-01-13 14:00:00,1705154400,100.0,276.11,4.74,82.0,0.0,1026.0,0.0,0.0,6.32,0.21,10000.0,279.0,2.18,2.59960
2024-01-13 15:00:00,1705158000,100.0,276.27,4.42,84.0,0.0,1025.0,0.0,0.0,6.05,0.16,10000.0,279.0,2.18,0.70020
2024-01-14 00:00:00,1705190400,75.0,276.04,2.09,94.0,0.0,1021.0,0.0,0.0,3.76,0.0,10000.0,294.0,1.85,0.00000
2024-01-14 01:00:00,1705194000,69.0,275.44,1.57,93.0,0.0,1021.0,0.0,0.0,3.31,0.0,10000.0,290.0,1.85,0.00000
2024-01-14 02:00:00,1705197600,65.0,274.95,1.14,92.0,0.0,1021.0,0.0,0.0,2.97,0.0,10000.0,276.0,1.88,0.00000
2024-01-14 03:00:00,1705201200,65.0,274.24,0.65,89.0,0.0,1020.0,0.0,0.0,2.72,0.0,10000.0,267.0,2.06,0.00000
2024-01-14 04:00:00,1705204800,69.0,273.84,0.74,85.0,0.0,1019.0,0.0,0.0,2.96,0.0,10000.0,262.0,2.24,0.00000
2024-01-14 05:00:00,1705208400,74.0,272.84,0.85,81.0,0.0,1018.0,0.0,0.0,3.17,0.0,10000.0,259.0,2.38,0.00000
2024-01-14 06:00:00,1705212000,78.0,272.82,1.02,79.0,0.0,1018.0,0.0,0.0,3.38,0.0,10000.0,259.0,2.46,0.00000
2024-01-14 07:00:00,1705215600,100.0,272.77,1.17,78.0,0.0,1018.0,0.0,0.0,3.6,0.0,10000.0,263.0,2.58,0.00000
2024-01-14 08:00:00,1705219200,100.0,272.71,1.31,77.0,0.0,1018.0,0.0,0.0,3.65,0.0,10000.0,265.0,2.49,0.00000
2024-01-14 09:00:00,1705222800,100.0,272.8,1.71,77.0,0.0,1017.0,0.0,0.0,3.73,0.0,10000.0,282.0,2.17,2.00000
2024-01-14 10:00:00,1705226400,100.0,273.64,1.63,80.0,0.0,1018.0,0.0,0.0,4.12,0.2,10000.0,318.0,2.77,4.30078
2024-01-14 11:00:00,1705230000,100.0,274.49,2.09,82.0,0.0,1018.0,0.0,0.0,4.53,0.4,10000.0,323.0,2.8,4.20019
2024-01-14 12:00:00,1705233600,99.0,274.66,2.24,81.0,0.0,1017.0,0.0,0.0,5.02,0.49,10000.0,327.0,3.42,19.00049
2024-01-14 13:00:00,1705237200,89.0,273.67,2.03,73.0,0.0,1017.0,0.0,0.0,5.43,0.36,10000.0,335.0,4.68,11.50000
2024-01-14 14:00:00,1705240800,92.0,272.4,1.27,68.0,0.0,1016.0,0.0,0.0,5.04,0.24,10000.0,340.0,5.26,1.89990
2024-01-14 15:00:00,1705244400,95.0,271.66,0.51,68.0,0.0,1016.0,0.0,0.0,4.4,0.16,10000.0,340.0,5.15,1.29980
2024-01-15 00:00:00,1705276800,40.0,272.75,-2.17,88.0,0.0,1015.0,0.0,0.0,1.31,0.0,10000.0,300.0,3.3,0.00000
2024-01-15 01:00:00,1705280400,41.0,272.77,-2.75,90.0,0.02,1015.0,0.0,0.0,1.02,0.0,10000.0,299.0,3.6,0.00000
2024-01-15 02:00:00,1705284000,44.0,272.74,-3.24,91.0,0.02,1015.0,0.0,0.0,0.83,0.0,10000.0,308.0,3.97,0.00000
2024-01-15 03:00:00,1705287600,44.0,272.73,-3.55,93.0,0.02,1015.0,0.0,0.0,0.52,0.0,10000.0,314.0,3.87,0.00000
2024-01-15 04:00:00,1705291200,45.0,272.33,-4.27,94.0,0.02,1015.0,0.0,0.0,-0.07,0.0,10000.0,314.0,3.86,0.00000
2024-01-15 05:00:00,1705294800,46.0,271.46,-4.71,95.0,0.02,1015.0,0.0,0.0,-0.55,0.0,10000.0,318.0,3.66,0.00000
2024-01-15 06:00:00,1705298400,47.0,271.24,-4.71,95.0,0.0,1015.0,0.0,0.0,-0.76,0.0,10000.0,311.0,3.34,0.00000
2024-01-15 07:00:00,1705302000,49.0,270.91,-5.01,96.0,0.0,1016.0,0.0,0.0,-1.14,0.0,10000.0,303.0,3.16,0.00000
2024-01-15 08:00:00,1705305600,47.0,270.59,-5.27,95.0,0.0,1016.0,0.0,0.0,-1.36,0.0,10000.0,308.0,3.15,0.10010
2024-01-15 09:00:00,1705309200,46.0,270.58,-4.92,95.0,0.0,1017.0,0.0,0.0,-1.32,0.0,10000.0,308.0,2.83,3.99999
2024-01-15 10:00:00,1705312800,47.0,270.8,-3.88,89.0,0.0,1017.0,0.0,0.0,-0.32,0.21,10000.0,309.0,2.99,12.00098
2024-01-15 11:00:00,1705316400,58.0,270.75,-2.87,81.0,0.0,1018.0,0.0,0.0,0.91,0.37,10000.0,322.0,3.58,17.69970
2024-01-15 12:00:00,1705320000,65.0,270.64,-2.18,76.0,0.0,1017.0,0.0,0.0,1.65,0.47,10000.0,329.0,3.89,14.60010
2024-01-15 13:00:00,1705323600,100.0,270.42,-1.88,73.0,0.0,1017.0,0.0,0.0,2.0,0.47,10000.0,335.0,4.09,8.20069
2024-01-15 14:00:00,1705327200,100.0,270.17,-1.81,71.0,0.0,1017.0,0.0,0.0,2.1,0.34,10000.0,338.0,4.16,4.69971
2024-01-15 15:00:00,1705330800,100.0,270.27,-1.53,73.0,0.0,1017.0,0.0,0.0,1.93,0.18,10000.0,333.0,3.45,2.00001
2024-01-16 00:00:00,1705363200,100.0,272.19,-3.18,91.0,0.0,1013.0,0.0,0.0,0.21,0.0,10000.0,237.0,2.92,0.00000
2024-01-16 01:00:00,1705366800,99.0,272.12,-3.42,91.0,0.0,1013.0,0.0,0.0,0.12,0.0,10000.0,235.0,3.07,0.00000
2024-01-16 02:00:00,1705370400,96.0,271.98,-3.96,92.0,0.0,1013.0,0.0,0.0,-0.16,0.0,10000.0,234.0,3.31,0.00000
2024-01-16 03:00:00,1705374000,92.0,271.9,-4.38,93.0,0.0,1012.0,0.0,0.0,-0.37,0.0,10000.0,230.0,3.52,0.00000
2024-01-16 04:00:00,1705377600,90.0,271.7,-4.19,90.0,0.0,1011.0,0.0,0.0,-0.18,0.0,10000.0,233.0,3.57,0.00000
2024-01-16 05:00:00,1705381200,83.0,270.78,-4.99,92.0,0.0,1011.0,0.0,0.0,-0.66,0.0,10000.0,228.0,3.86,0.00000
2024-01-16 06:00:00,1705384800,83.0,270.64,-5.01,89.0,0.0,1010.0,0.0,0.0,-0.39,0.0,10000.0,225.0,4.37,0.00000
2024-01-16 07:00:00,1705388400,74.0,270.72,-4.67,86.0,0.04,1009.0,0.0,0.0,0.17,0.0,10000.0,228.0,4.94,0.00000
2024-01-16 08:00:00,1705392000,80.0,270.99,-3.94,83.0,0.0,1008.0,0.0,0.0,0.87,0.0,10000.0,235.0,5.21,0.10010
2024-01-16 09:00:00,1705395600,70.0,271.07,-3.75,82.0,0.0,1007.0,0.0,0.0,1.11,0.0,10000.0,238.0,5.42,3.49999
2024-01-16 10:00:00,1705399200,66.0,271.27,-2.93,78.0,0.0,1007.0,0.0,0.0,1.95,0.23,10000.0,239.0,5.9,12.60059
2024-01-16 11:00:00,1705402800,71.0,271.68,-1.79,75.0,0.0,1006.0,0.0,0.0,2.89,0.38,10000.0,238.0,6.02,17.39990
2024-01-16 12:00:00,1705406400,75.0,272.26,-0.64,73.0,0.0,1005.0,0.0,0.0,3.86,0.48,10000.0,239.0,6.21,19.19921
2024-01-16 13:00:00,1705410000,75.0,272.53,-0.15,72.0,0.0,1004.0,0.0,0.0,4.34,0.47,10000.0,240.0,6.52,11.80029
2024-01-16 14:00:00,1705413600,87.0,272.68,0.02,73.0,0.02,1003.0,0.0,0.0,4.3,0.35,10000.0,243.0,5.97,2.70020
2024-01-16 15:00:00,1705417200,91.0,272.61,-0.22,75.0,0.03,1002.0,0.0,0.0,3.95,0.19,10000.0,237.0,5.5,3.60010
2024-01-18 00:00:00,1705536000,20.0,269.08,-6.34,89.0,0.0,1001.0,0.0,0.0,-2.69,0.0,10000.0,275.0,2.62,0.00000
2024-01-18 01:00:00,1705539600,17.0,268.95,-6.66,88.0,0.0,1001.0,0.0,0.0,-2.69,0.0,10000.0,272.0,2.93,0.00000
2024-01-18 02:00:00,1705543200,20.0,268.87,-6.96,87.0,0.0,1002.0,0.0,0.0,-2.63,0.0,10000.0,271.0,3.32,0.00000
2024-01-18 03:00:00,1705546800,18.0,268.6,-6.99,84.0,0.0,1003.0,0.0,0.0,-2.49,0.0,10000.0,278.0,3.56,0.00000
2024-01-18 04:00:00,1705550400,21.0,268.59,-6.67,82.0,0.0,1004.0,0.0,0.0,-2.21,0.0,10000.0,282.0,3.58,0.00000
2024-01-18 05:00:00,1705554000,19.0,267.89,-6.52,83.0,0.0,1006.0,0.0,0.0,-2.27,0.0,10000.0,281.0,3.32,0.00000
2024-01-18 06:00:00,1705557600,18.0,268.0,-6.48,85.0,0.0,1007.0,0.0,0.0,-2.47,0.0,10000.0,276.0,3.01,0.00000
