timestamp,Active_Power,Weather_Temperature_Celsius,Weather_Relative_Humidity,Global_Horizontal_Radiation,Diffuse_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Radiation_Global_Tilted,Radiation_Diffuse_Tilted
2019-02-04 08:10:00,0.027099991217256,29.673374176025,31.286636352539,392.79971313477,47.585762023926,26.943716049194,0.0,324.53494262695,53.990825653076
2019-02-04 08:15:00,0.029999986290932,29.802696228027,31.169658660889,422.25973510742,50.572513580322,26.56365776062,0.0,348.8310546875,56.114589691162
2019-02-04 08:20:00,0.029999986290932,30.102714538574,32.562152862549,443.74703979492,52.258506774902,26.248430252075,0.0,371.69622802734,59.593166351318
2019-02-04 08:25:00,0.029999986290932,29.978450775146,34.775947570801,466.13824462891,55.682727813721,26.118350982666,0.0,390.67794799805,62.174789428711
2019-02-04 08:30:00,0.032299991697073,30.167591094971,34.367378234863,484.48989868164,56.472373962402,26.134466171265,0.0,408.67095947266,64.141906738281
2019-02-04 08:35:00,0.040000002831221,30.226753234863,34.674133300781,508.37463378906,60.342792510986,26.022388458252,0.0,428.78964233398,65.759590148926
2019-02-04 08:40:00,0.040000002831221,30.279926300049,35.577671051025,529.30285644531,61.706619262695,25.880300521851,0.0,448.10717773438,65.826904296875
2019-02-04 08:45:00,0.040000002831221,30.476640701294,35.260673522949,545.18621826172,62.251705169678,25.927227020264,0.0,471.58596801758,68.13695526123
2019-02-04 08:50:00,0.040000002831221,30.375009536743,34.578693389893,568.83898925781,65.247161865234,25.930061340332,0.0,494.13122558594,70.412216186523
2019-02-04 08:55:00,0.043033331632614,30.454256057739,34.320594787598,590.85192871094,66.379241943359,25.988309860229,0.0,514.00616455078,70.21989440918
2019-02-04 09:00:00,0.049999989569187,30.603933334351,33.852161407471,607.42205810547,67.092887878418,25.896203994751,0.0,531.64514160156,69.42155456543
2019-02-04 09:05:00,0.049999989569187,31.04133605957,33.024311065674,624.73010253906,67.662925720215,25.782869338989,0.0,549.62719726562,69.829582214355
2019-02-04 09:10:00,0.049999989569187,31.478954315186,32.313697814941,646.05291748047,68.528129577637,25.667285919189,0.0,569.43511962891,71.62043762207
2019-02-04 09:15:00,0.049999989569187,31.438474655151,32.524463653564,668.40673828125,71.247604370117,25.43413734436,0.0,590.73699951172,73.486846923828
2019-02-04 09:20:00,0.05016665533185,31.18147277832,33.140274047852,688.85046386719,74.605270385742,25.419584274292,0.0,612.04559326172,73.754089355469
2019-02-04 09:25:00,0.059399973601103,31.54949760437,32.652725219727,704.99816894531,73.50023651123,25.41752243042,0.0,635.94366455078,75.33088684082
2019-02-04 09:30:00,0.059999972581863,31.645648956299,32.329132080078,723.29742431641,76.140846252441,25.288805007935,0.0,656.27886962891,75.640396118164
2019-02-04 09:35:00,0.059999972581863,31.885568618774,31.931882858276,739.97509765625,76.529335021973,25.065923690796,0.0,675.14300537109,76.55200958252
2019-02-04 09:40:00,0.059999972581863,32.016498565674,31.403709411621,764.38214111328,80.997833251953,24.929130554199,0.0,694.63342285156,78.514556884766
2019-02-04 09:45:00,0.061699979007244,32.059337615967,31.235425949097,781.169921875,83.056022644043,25.025821685791,0.0,711.79895019531,79.490394592285
2019-02-04 09:50:00,0.070000022649765,32.635101318359,30.580396652222,791.29760742188,79.557861328125,25.051862716675,0.0,726.83312988281,79.809188842773
2019-02-04 09:55:00,0.070000022649765,33.055824279785,29.584405899048,812.21594238281,82.099060058594,24.857862472534,0.0,743.72613525391,82.922668457031
2019-02-04 10:00:00,0.070000022649765,32.627349853516,30.180004119873,833.08551025391,87.59644317627,24.781757354736,0.0,755.50622558594,85.051040649414
2019-02-04 10:05:00,0.070000022649765,33.005027770996,29.845680236816,851.54028320312,89.344627380371,24.76861000061,0.0,772.66442871094,87.246955871582
2019-02-04 10:10:00,0.070000022649765,32.922569274902,29.872653961182,870.90521240234,89.722122192383,24.706308364868,0.0,792.97546386719,89.13671875
2019-02-04 10:15:00,0.071766681969166,33.082981109619,29.271451950073,891.43481445312,92.677467346191,24.818473815918,0.0,811.27545166016,90.549491882324
2019-02-04 10:20:00,0.076966680586338,33.062633514404,29.065933227539,907.11389160156,92.661476135254,24.899995803833,0.0,830.14782714844,90.726264953613
2019-02-04 10:25:00,0.072900004684925,33.037925720215,28.802223205566,920.77526855469,94.652046203613,24.872983932495,0.0,809.38012695312,92.633766174316
2019-02-04 10:30:00,0.075733333826065,33.130992889404,28.770948410034,891.84350585938,99.291877746582,24.88415145874,0.0,855.97845458984,96.016632080078
2019-02-04 10:35:00,0.080000005662441,33.327098846436,28.365001678467,953.71038818359,99.472724914551,25.014495849609,0.0,881.24261474609,96.757064819336
2019-02-04 10:40:00,0.081566669046879,33.67240524292,28.164360046387,990.26116943359,126.35762023926,25.046516418457,0.0,916.62585449219,123.36038970947
2019-02-04 10:45:00,0.086033336818218,34.130157470703,27.763275146484,1023.7660522461,148.86724853516,24.960071563721,0.0,925.98626708984,116.86737060547
2019-02-04 10:50:00,0.087566673755646,33.787242889404,27.399417877197,1042.9321289062,145.28796386719,24.709884643555,0.0,944.14385986328,133.8136138916
2019-02-04 10:55:00,0.089666679501534,33.916748046875,27.389060974121,1074.3405761719,162.92639160156,24.703767776489,0.0,900.24340820312,139.14686584473
2019-02-04 11:00:00,0.071466661989689,33.845260620117,27.642818450928,866.60363769531,178.77532958984,24.761747360229,0.0,878.103515625,155.88819885254
2019-02-04 11:05:00,0.068033330142498,33.720848083496,28.208156585693,850.76788330078,210.71128845215,24.917055130005,0.0,807.13128662109,196.47297668457
2019-02-04 11:10:00,0.036866661161184,33.973022460938,27.948740005493,448.8918762207,208.08322143555,25.032165527344,0.0,561.70349121094,215.65068054199
2019-02-04 11:15:00,0.075933322310448,33.744247436523,27.529989242554,893.18823242188,211.7816619873,25.371814727783,0.0,741.72137451172,213.92239379883
